samplingFrequency,polynomialAugmentation,features,history,iter,nbEpoch,MAPE,RMSE,nRMSE,MAE,nMAE,R2,MBE
1_hour,5,GHI_season_d1_d2,20,0,39,122.13107038698372,162.4672147533425,0.46515836339145805,130.99634245567492,0.375054403188106,0.5909985387668044,20.69172479909218
1_hour,5,GHI_season_d1_d2,20,1,44,62.447855374091255,110.42445754844029,0.3161552318700366,86.78362488261686,0.24846938492090923,0.8110599882031908,-18.89407560491019
1_hour,5,GHI_season_d1_d2,20,2,0,61.14719754523941,108.14846138003544,0.30963884852224705,78.8661535304687,0.22580094672582268,0.8187683354009183,-1.1125965072515132
1_hour,5,GHI_season_d1_d2,20,3,23,97.0609694028223,169.5986601033112,0.48557633788953336,134.00548698445874,0.38366985675110643,0.5543045271011688,-5.98142552820948
1_hour,5,GHI_season_d1_d2,20,4,0,78.00418801457666,119.03234205235086,0.3408003855041445,91.75795875314722,0.2627113537125297,0.7804551031825665,7.224248481123149
1_hour,5,GHI_season_d1_d2,20,5,39,97.91633926021014,128.32107734493974,0.3673948766649418,99.78137216947238,0.28568311364093757,0.7448536361614644,13.088015792442725
1_hour,5,GHI_season_d1_d2,20,6,0,97.56522393417782,150.27367961407367,0.4302471669513047,114.99090147075374,0.3292293747649402,0.6500876825670509,28.65792271706236
1_hour,5,GHI_season_d1_d2,20,7,35,58.75425647629587,107.74878068128851,0.3084945264509262,76.4215495816416,0.21880182401849313,0.8201054039079104,21.953385688588202
1_hour,5,GHI_season_d1_d2,20,8,0,78.32237408881826,118.08205220762409,0.33807961953550447,92.37349146826625,0.26447367967357577,0.7839465657993013,-22.45570565421794
1_hour,5,GHI_season_d1_d2,20,9,41,74.33916561757462,137.48390176858325,0.393628873594206,108.41954786488542,0.3104149937021949,0.707115029130354,-26.784716907116945
