samplingFrequency,polynomialAugmentation,features,history,iter,nbEpoch,MAPE,RMSE,nRMSE,MAE,nMAE,R2,MBE
1_hour,1,GHI_d1_d2_d3,15,0,41,52.04330140884797,85.58442544263693,0.24506533153624202,60.93870533045372,0.17449394499010232,0.8864614321913887,-2.26935311206591
1_hour,1,GHI_d1_d2_d3,15,1,0,69.99672786924064,90.48046311653017,0.2590848110100019,66.6444331697099,0.19083191860330462,0.8730994330383219,21.084497555468953
1_hour,1,GHI_d1_d2_d3,15,2,42,53.44655627785853,85.77967386177681,0.24562441244752903,60.71466873368867,0.1738524310396549,0.8859427978124621,2.5543560339319837
1_hour,1,GHI_d1_d2_d3,15,3,38,47.97104224039085,85.46359543333357,0.24471934281064964,58.85585673725401,0.1685298460504605,0.8867817984690699,1.728263255881955
1_hour,1,GHI_d1_d2_d3,15,4,44,41.467792821628144,84.99877233078936,0.2433883526551213,56.4417856546218,0.1616173134587235,0.8880100014709594,-2.620757463836545
1_hour,1,GHI_d1_d2_d3,15,5,49,43.7355291095991,82.91272470753833,0.23741509350489134,56.94539078868646,0.16305935339186095,0.8934394858169401,-2.8049569566399257
1_hour,1,GHI_d1_d2_d3,15,6,0,57.35359440406291,86.84602825148957,0.24867784758714143,63.978660657212394,0.1831986556445754,0.8830894090150307,1.4890882168043482
1_hour,1,GHI_d1_d2_d3,15,7,47,51.34948430091253,85.14328702118101,0.24380216089569215,60.46328664840127,0.17313261509470215,0.8876288675395523,-3.4007337355060128
1_hour,1,GHI_d1_d2_d3,15,8,0,56.04070227528152,84.09633930685256,0.2408042954851803,58.718157569696686,0.16813555360793758,0.8903753762685256,7.50188866589348
1_hour,1,GHI_d1_d2_d3,15,9,0,68.50244695977304,89.29865191692569,0.25570077294529076,66.40712522647497,0.1901524030315838,0.8763928087050441,13.673415695083152
