samplingFrequency,polynomialAugmentation,features,history,iter,nbEpoch,MAPE,RMSE,nRMSE,MAE,nMAE,R2,MBE
1_hour,5,GHI_d1_d2_d3,10,0,0,197.7045013086394,260.55093904924814,0.7460703501828154,218.54331213524287,0.6257842938882453,-0.05229914677500669,-58.085848190410275
1_hour,5,GHI_d1_d2_d3,10,1,0,198.16387496693523,260.3824482032856,0.7455878878093979,218.51517602097,0.6257037279892892,-0.05093860326075683,-57.385146364551446
1_hour,5,GHI_d1_d2_d3,10,2,0,198.40529798882562,259.82598865973813,0.7439945027767745,218.2095518366728,0.6248285933878367,-0.046451511826104186,-56.48858106643043
1_hour,5,GHI_d1_d2_d3,10,3,49,198.17725017273452,260.3947739306504,0.7456231817130193,218.52675115618922,0.6257368726220353,-0.05103810220457827,-57.38128798614503
1_hour,5,GHI_d1_d2_d3,10,4,0,197.7237555217556,259.93855254927615,0.7443168220161217,218.1263936283873,0.6245904753683716,-0.04735841239081329,-57.40027526935555
1_hour,5,GHI_d1_d2_d3,10,5,0,197.8620261019555,260.49868267905157,0.7459207175292003,218.53762232280752,0.6257680014873366,-0.05187708865759766,-57.85099478898856
1_hour,5,GHI_d1_d2_d3,10,6,0,197.8620261019555,260.49868267905157,0.7459207175292003,218.53762232280752,0.6257680014873366,-0.05187708865759766,-57.85099478898856
1_hour,5,GHI_d1_d2_d3,10,7,0,197.70644325113915,260.5304883442829,0.746011790944186,218.5292963483516,0.6257441606111509,-0.0521339628390034,-58.058534932743854
1_hour,5,GHI_d1_d2_d3,10,8,0,197.5470100773714,260.60339658878036,0.7462205588714939,218.54909970285246,0.6258008662046182,-0.05272291481968128,-58.32070159183201
1_hour,5,GHI_d1_d2_d3,10,9,0,197.8529898936638,260.2295210122801,0.7451499909307211,218.34581351618337,0.6252187696785839,-0.049704496325835956,-57.569942382963745
