samplingFrequency,polynomialAugmentation,features,history,iter,nbEpoch,MAPE,RMSE,nRMSE,MAE,nMAE,R2,MBE
1_hour,2,GHI_season_d1_d2,15,0,0,37.476036210606644,99.1957711059866,0.284040517972224,71.97753393216938,0.20610289927191128,0.8474752757971901,-25.166404775570832
1_hour,2,GHI_season_d1_d2,15,1,37,36.5903167481757,81.93987883467817,0.23462941380752705,54.84428452568405,0.15704297482446988,0.8959254437997575,-5.356449290255065
1_hour,2,GHI_season_d1_d2,15,2,47,36.555043038792114,80.42146776388752,0.23028154431436773,54.26734383725512,0.15539094339053394,0.899746874066045,-3.0770360944629864
1_hour,2,GHI_season_d1_d2,15,3,39,43.43649875932508,84.40228073357811,0.2416803384893063,56.652896774889165,0.16222181616364595,0.8895762993818151,-1.3631989820828743
1_hour,2,GHI_season_d1_d2,15,4,39,45.3370217427415,83.66656934624501,0.2395736776790095,58.32448368241612,0.16700829451605717,0.8914929750938267,-0.5118554019290543
1_hour,2,GHI_season_d1_d2,15,5,0,51.34151732269818,83.79256102005043,0.23993444648889797,61.99439151467826,0.17751683243016136,0.8911659322806215,-5.235824196917826
1_hour,2,GHI_season_d1_d2,15,6,0,40.58854109203165,79.53550077595743,0.22774463654751267,52.97658398717283,0.15169493808398316,0.9019435937298395,5.9636395010906025
1_hour,2,GHI_season_d1_d2,15,7,0,59.519915509620645,101.44781396314887,0.29048909347611884,73.41887233694855,0.2102300762926868,0.8404711189488461,28.930154667945136
1_hour,2,GHI_season_d1_d2,15,8,0,71.93426493092674,87.59944496835556,0.2508352064354223,63.84104204973003,0.18280459388048928,0.8810521376119214,25.346025737211836
1_hour,2,GHI_season_d1_d2,15,9,29,37.7050849560424,88.17490342569968,0.25248299359885773,59.96919089239841,0.17171780463556496,0.8794842193929465,-16.77870261114809
