samplingFrequency,polynomialAugmentation,features,history,iter,nbEpoch,MAPE,RMSE,nRMSE,MAE,nMAE,R2,MBE
1_hour,4,GHI_season,25,0,0,46.77240245557413,82.48949207041242,0.23617489341908157,56.389059878821925,0.16144699006650573,0.894563580824062,8.428608619793799
1_hour,4,GHI_season,25,1,37,36.07282959722413,85.29650118820821,0.24421161497697316,57.65130660208609,0.16506091685709662,0.887265764717156,1.455115815175343
1_hour,4,GHI_season,25,2,0,42.284526653537085,80.87505864203743,0.23155262416625116,54.49072104380425,0.1560118738986076,0.8986502676076313,5.10705065421663
1_hour,4,GHI_season,25,3,40,36.18810540083326,80.41233903770953,0.23022781599381412,52.04543792647264,0.1490108066702834,0.8998066773021216,-1.3396091876861285
1_hour,4,GHI_season,25,4,0,49.54872611713622,84.42123001947965,0.24170563427811262,60.291184204423935,0.1726191257358635,0.8895675416301101,-1.0945469770762855
1_hour,4,GHI_season,25,5,0,41.50244187901335,81.69647423636276,0.2339044114736207,53.961230658445366,0.15449589492734883,0.8965810754040725,5.567247011684636
1_hour,4,GHI_season,25,6,0,72.55274106024011,93.20871941889226,0.2668650130091157,70.39679098978301,0.20155239402935798,0.8653809654003541,22.279448578318917
1_hour,4,GHI_season,25,7,39,37.140710946330806,82.0216039756596,0.23483528739003753,55.15352785665348,0.15790954988682301,0.8957562790680461,-1.5195521471502427
1_hour,4,GHI_season,25,8,40,43.44120438483273,80.79448360712419,0.23132193053721742,54.76351995537323,0.1567929219114824,0.8988521145152233,1.5088961775089158
1_hour,4,GHI_season,25,9,37,50.271062657826945,84.43944712751865,0.24175779150979787,59.875063130281944,0.1714277333794767,0.8895198764377944,9.89072214417816
