samplingFrequency,polynomialAugmentation,features,history,iter,nbEpoch,MAPE,RMSE,nRMSE,MAE,nMAE,R2,MBE
1_hour,5,GHI_season_d1,5,0,41,35.376700417382324,83.98855765155952,0.2405453663246803,59.52484003641583,0.17048065656014721,0.8906293444427725,-17.518580730686505
1_hour,5,GHI_season_d1,5,1,18,47.06510817977754,93.20187288811965,0.26693253560835195,66.20472760242971,0.1896120245286344,0.8653179096928065,5.271536507538441
1_hour,5,GHI_season_d1,5,2,0,56.531583823271546,85.74315538069825,0.24557057886921663,61.24218994813208,0.1753991904077608,0.8860119058726287,13.560388669347365
1_hour,5,GHI_season_d1,5,3,12,92.01860382165188,133.57072361028045,0.38254995132055275,105.05492170590298,0.3008799690404948,0.7233802869428263,78.43290649180138
1_hour,5,GHI_season_d1,5,4,42,37.61846645237976,83.48387178018783,0.23909993314660807,58.30659023078151,0.166991558116678,0.8919398082661276,-8.78150643734501
1_hour,5,GHI_season_d1,5,5,0,46.18277564142696,83.89763604108882,0.24028496451866,59.29358365234401,0.16981833239151156,0.8908660141489392,8.643126547255598
1_hour,5,GHI_season_d1,5,6,46,34.91520381136808,81.39184064799295,0.23310830274923683,55.868311346191,0.16000826534566961,0.897287734365055,-9.877357882969944
1_hour,5,GHI_season_d1,5,7,29,49.56360191210863,93.95741860652659,0.26909643777182557,65.97697429134922,0.1889597332501867,0.8631254444849185,28.35560426565816
1_hour,5,GHI_season_d1,5,8,25,42.359525858939655,84.33215782933588,0.24152944597723647,56.52093076194983,0.16187738395925008,0.8897326354660331,9.529278847166921
1_hour,5,GHI_season_d1,5,9,0,55.922750381375444,87.02718694873923,0.24924807795413076,62.02313597707566,0.17763583970695912,0.8825723254861285,18.178387779007334
