samplingFrequency,polynomialAugmentation,features,history,iter,nbEpoch,MAPE,RMSE,nRMSE,MAE,nMAE,R2,MBE
1_hour,5,GHI_season_d1_d2_d3,25,0,10,225.40016553527954,254.483967541145,0.7286106678847252,219.20234415064525,0.6275961818603625,-0.003492759363117548,-17.481704630270087
1_hour,5,GHI_season_d1_d2_d3,25,1,10,232.75654453840403,253.5699579036588,0.7259937754381932,219.69945231515214,0.6290194475978936,0.0037026246255772444,-6.289192873240074
1_hour,5,GHI_season_d1_d2_d3,25,2,11,221.175241764064,255.15677803580334,0.7305369853207876,218.95737704815554,0.6268948188398179,-0.008805887483730235,-23.83910087939631
1_hour,5,GHI_season_d1_d2_d3,25,3,10,225.0498348943933,254.69892957607453,0.7292261236769041,219.29106273150686,0.6278501911996538,-0.005188771522567581,-18.30948160612901
1_hour,5,GHI_season_d1_d2_d3,25,4,11,223.95910764849748,254.81513944796313,0.7295588430744742,219.18946159438335,0.6275592979339889,-0.006106243043076276,-19.847405696754066
1_hour,5,GHI_season_d1_d2_d3,25,5,11,228.563401796472,254.3868761644356,0.7283326864719328,219.6275909593613,0.628813702022077,-0.002727195162750329,-13.271002555990636
1_hour,5,GHI_season_d1_d2_d3,25,6,10,227.558390313411,254.42300653839882,0.7284361310077856,219.4985554751696,0.6284442617338493,-0.0030120485472699965,-14.613587939464319
1_hour,5,GHI_season_d1_d2_d3,25,7,10,230.37764371693973,254.26540710536182,0.7279849095447094,219.8184222644535,0.6293600693472958,-0.0017698246326893763,-10.687310399778648
1_hour,5,GHI_season_d1_d2_d3,25,8,11,227.72756466602863,254.45451568201457,0.728526344542242,219.54660290547776,0.6285818258822914,-0.0032605009818647,-14.467007723957584
1_hour,5,GHI_season_d1_d2_d3,25,9,10,228.56407883815936,254.38684364644485,0.7283325933699776,219.62799728012502,0.6288148653552562,-0.0027269388077679757,-13.269580433317671
