samplingFrequency,polynomialAugmentation,features,history,iter,nbEpoch,MAPE,RMSE,nRMSE,MAE,nMAE,R2,MBE
1_hour,3,GHI_season_d1_d2_d3,5,0,40,43.2121363649672,83.56760358280464,0.23933974315997975,59.57865446817465,0.17063478246209068,0.8917229373442408,-0.9225887461919539
1_hour,3,GHI_season_d1_d2_d3,5,1,0,32.32974677918391,83.46982149637752,0.23905969277624553,55.230596768226235,0.15818183456680657,0.8919761781317699,-7.959969904870553
1_hour,3,GHI_season_d1_d2_d3,5,2,43,37.780635057847974,82.1895902023562,0.23539307777282714,58.21647719864644,0.16673347209958642,0.8952644303566301,-8.509360924132038
1_hour,3,GHI_season_d1_d2_d3,5,3,0,33.54653207489205,82.47191671185487,0.23620166808023868,56.89685782350631,0.16295404862955695,0.8945436477244726,-17.95150288371245
1_hour,3,GHI_season_d1_d2_d3,5,4,0,45.52363204745142,81.03176311093738,0.2320770315204147,55.35958125160178,0.1585512494093913,0.898194522315443,9.297841299155548
1_hour,3,GHI_season_d1_d2_d3,5,5,0,37.15508442506501,82.29481072588514,0.2356944320297028,57.10299659965983,0.16354443532996066,0.8949960901531678,-13.502330029423046
1_hour,3,GHI_season_d1_d2_d3,5,6,43,35.882452207635666,82.54180772126762,0.23640183770967485,58.01597041303737,0.1661592155634162,0.8943648335473315,-14.553613627209032
1_hour,3,GHI_season_d1_d2_d3,5,7,0,50.629127367279594,88.16701230525037,0.25251256677968736,61.06265487211583,0.17488499738151997,0.8794761996355638,23.237307911053467
1_hour,3,GHI_season_d1_d2_d3,5,8,14,95.95538162581188,109.73280199264745,0.3142775372171767,87.32059550703939,0.25008840753130857,0.8133046475606069,40.87754880172379
1_hour,3,GHI_season_d1_d2_d3,5,9,40,41.92838829630293,82.61046810890255,0.23659848280702442,55.71236237404187,0.15956162352108683,0.8941890203861675,6.902830111423175
