samplingFrequency,polynomialAugmentation,features,history,iter,nbEpoch,MAPE,RMSE,nRMSE,MAE,nMAE,R2,MBE
1_hour,3,GHI_d1,15,0,0,34.11744377140385,80.26776862306322,0.22984143700853335,52.317191695700956,0.1498068119478755,0.9001297095279727,-6.72469500254262
1_hour,3,GHI_d1,15,1,0,42.00810207943408,80.06947767740206,0.22927364402414674,54.230807311130775,0.15528632346884214,0.9006225328334417,-4.535211215298627
1_hour,3,GHI_d1,15,2,0,37.57641358271018,81.14558181369999,0.23235499691709957,56.71434465457104,0.1623977680956541,0.8979333901792624,-11.676346199612277
1_hour,3,GHI_d1,15,3,44,35.14998281058133,80.51321011422569,0.23054424245582578,52.68546393250376,0.15086133509669497,0.8995180122024944,-5.04583713650483
1_hour,3,GHI_d1,15,4,0,64.10492698654669,84.95788882138994,0.24327128543484708,62.98683658111335,0.18035863311970898,0.8881177075687384,7.534608730142578
1_hour,3,GHI_d1,15,5,46,39.24740072711116,80.67848821518761,0.23101750534680662,53.79141776973309,0.15402816063046038,0.8991050484647424,-0.7252783035507208
1_hour,3,GHI_d1,15,6,23,48.80086668370047,89.2490001135797,0.2555585982962769,64.96579452816746,0.18602524807777926,0.8765302265403067,-12.901406727715903
1_hour,3,GHI_d1,15,7,41,34.175043732535215,82.06640896059305,0.23499172443935384,53.625462187068486,0.15355295781551304,0.8956037754198911,-6.069970070687813
1_hour,3,GHI_d1,15,8,41,43.762744544629385,82.48519187444877,0.23619088156513898,56.854438516865315,0.16279891758788675,0.8945355940509264,-0.25794491110854506
1_hour,3,GHI_d1,15,9,41,40.85295355826413,80.90176582258347,0.23165684598148506,52.34235751961393,0.14987887261719376,0.8985458224206138,8.846647768835439
