samplingFrequency,polynomialAugmentation,features,history,iter,nbEpoch,MAPE,RMSE,nRMSE,MAE,nMAE,R2,MBE
5_days,2,GHI,5,0,0,20.409245004615318,77.70502378707512,0.2161579938074105,66.89319487464654,0.18608190434499083,0.23245049865506273,11.991215804384009
5_days,2,GHI,5,1,14,21.870079573878286,83.01183932752015,0.2309203675230645,70.25453321129844,0.1954323956767941,0.12403193786563083,17.184100819144685
5_days,2,GHI,5,2,12,21.716440896579954,82.79552841476917,0.23031863895185878,69.86587219376692,0.19435122766826265,0.12859115685749112,16.113234969780354
5_days,2,GHI,5,3,0,21.699386810761613,82.44574649719814,0.22934562390228566,68.41784989975272,0.19032315356432583,0.1359383945462913,28.854148177096096
5_days,2,GHI,5,4,20,21.429280682735943,80.67890462100489,0.22443066503965958,68.87303059560242,0.1915893644376966,0.1725758647507517,17.131599465203642
5_days,2,GHI,5,5,0,21.8022432583049,82.71573864494736,0.23009668166093386,68.56953853283197,0.1907451174092845,0.13026989506156295,29.647307388086965
5_days,2,GHI,5,6,0,21.272015592236933,80.58673359391423,0.22417426586066083,67.81771178441491,0.1886537035764557,0.17446535417338915,23.431642895651446
5_days,2,GHI,5,7,0,20.437629805759876,77.89495755147078,0.2166863470523764,66.82239221074266,0.18588494717234239,0.22869368274186586,13.176348401177574
5_days,2,GHI,5,8,0,20.94701995787906,79.36301674594965,0.22077015933121466,67.29987972013289,0.18721321061101925,0.19934663335917924,20.208915873721274
5_days,2,GHI,5,9,14,23.633160759949465,88.60422233008957,0.2464771260378098,73.3516239021504,0.20404780916934512,0.002031037214062281,34.92690602185783
