samplingFrequency,polynomialAugmentation,features,history,nbIter,nbEpoch,MAPE_min,MAPE_med,MAPE_max,MAPE_std,MAPE_CI,MAPE_mean,RMSE_min,RMSE_med,RMSE_max,RMSE_std,RMSE_CI,RMSE_mean,nRMSE,MAE_min,MAE_med,MAE_max,MAE_std,MAE_CI,MAE_mean,nMAE,R2_min,R2_med,R2_max,R2_std,R2_CI,R2_mean,MBE_min,MBE_med,MBE_max,MBE_std,MBE_CI,MBE_mean
30_minutes,1,GHI,5,10,2.2,28.664600249815575,35.24882753279951,43.2774831664639,5.781184216960711,0.40263164413506924,35.9012474949741,75.68345614838074,78.23876649837035,80.6800804435594,1.8322392876931175,0.06277093853664517,78.31023719260128,0.21668506857151612,47.532097372552904,50.84343976102876,53.562156765142035,2.170907439334323,0.11637671415448295,50.90166246283329,0.1408453175034601,0.9013088144433334,0.9071910282017334,0.9131544372878243,0.004344699997812329,0.012847828033967158,0.9069756342409399,-12.63182098702627,7.596379759185257,24.567811848838943,13.878326876792267,4.925193355941518,7.284250183549905
30_minutes,1,GHI,10,10,22.7,31.501164357238938,36.202534317698664,42.91981682669114,3.6620649697521332,0.28511760874035275,37.10056977272145,78.72185255261934,80.07482083282217,81.59777639336109,1.00525389173807,0.03387370411071004,79.98785824701044,0.22131089669827791,49.92563841427868,53.974943094245106,58.21637924244033,2.5459597717439415,0.14093793415628067,54.05468238567014,0.14955882669805548,0.8990692353347836,0.9028009695692311,0.9060584921004252,0.0024391331610728335,0.0072867360736876075,0.9029988724707568,-18.99690953004126,-5.2654874981604305,11.18596514890351,8.05970204055166,-6.69902564758276,-3.9454476503311198
30_minutes,1,GHI,15,10,24.3,42.37876137752568,47.00181241797935,62.95100222787086,6.812202040381425,0.3840530083018329,49.55351996142289,82.51610733381189,85.12368721845527,90.01747381895002,2.4127014898692694,0.08092854572925903,85.49784190563275,0.2365559532732005,55.46484665942949,58.153870405959594,66.31750968276222,3.6949922195539173,0.16955052345496938,59.338026505883555,0.1641768156083125,0.8771654447788169,0.8901517652078876,0.8967846285857947,0.006296905223368707,0.02032665070057805,0.8891110248971692,-5.124931468347711,9.030115790155335,29.645947638689687,12.528331533315187,3.9077806685483782,8.669086730194044
30_minutes,1,GHI,20,10,26.0,34.78781072331288,45.10356522644004,70.29795458201357,10.26706867625546,0.6733827032027347,46.57309152091691,79.96377107663294,82.8732555164552,92.92328323918478,3.858507155216677,0.13667083785113995,84.21050449913203,0.23296228245942277,51.48507104109925,56.35013900988146,68.25383362321301,4.7134483200155355,0.25224266167173387,57.38844755305762,0.15876099790972012,0.8691156797679451,0.8958959799348026,0.9030773982496978,0.010111236523059432,0.03371219656962599,0.8923061517460837,-3.834540485480922,6.217486419857465,37.37202956548418,11.703645732881741,4.000962673499265,8.84953846276585
30_minutes,1,GHI,25,10,21.5,31.128443652152963,38.71815903219414,53.8625773444389,7.385437821642532,0.4856094736070738,42.13152198742888,79.49793764409935,82.89745822152831,85.87124453367771,2.021331114195903,0.06985617877097233,82.3569857760012,0.2278346566971726,51.93344247088938,56.335849183703345,60.19038187536651,2.6181145812887965,0.14027354647891946,56.23332228048931,0.1555654272190488,0.8882277370817537,0.895833299164524,0.9042033650805665,0.0050532392495061295,0.016056964147044227,0.8971333010704434,-20.440294721846985,0.8124974117780649,10.921558860009032,12.107782176235052,-16.440654588374798,-1.874274340365432
30_minutes,2,GHI,5,10,5.0,28.354064994181343,39.60084831240869,46.584232453829685,7.320475908898831,0.472798966948018,37.38947440710693,75.9943303351928,79.04562597868836,83.0450726282306,1.8188867964160906,0.07514025793134343,79.15563252106189,0.2190242843788567,48.54852349216882,52.9455569671232,57.87116556690753,2.385350756917677,0.14850584757678179,53.014026671554305,0.14669024659349708,0.8954381016277132,0.9052649708290066,0.9124395256524811,0.004390654195145389,0.015840912159600408,0.9049579702912259,-17.667801982135828,6.661454311871637,19.67221752480147,14.877561947199158,12.044126434562072,2.99992234272642
30_minutes,2,GHI,10,10,14.2,27.9009603767794,33.299367858705864,43.0881286481642,5.602534059214874,0.41845942418702914,34.355128315211516,76.83437949124259,77.65731395972693,82.85352563818122,1.8122014037299872,0.06704965005294666,78.31547533159944,0.21668373739255511,47.58322086162545,52.332022807976955,57.59548148037559,2.8940668652068027,0.1749375107937954,52.433826143966485,0.14507423170911737,0.895938782553188,0.908581989476738,0.9105092614884238,0.004384867298235118,0.01398532460526348,0.9069810721242162,-14.453888729912391,-2.6514713070466387,5.186827499991468,7.205431522790807,-4.543978997072781,-4.1526769332783315
30_minutes,2,GHI,15,10,25.1,37.640946883474,42.47387519580238,57.83195972730165,6.812459159288863,0.4361912252352712,43.90482938609938,77.50189971773656,80.3612017264991,84.82880161777597,2.5623162848824967,0.08635132604601178,80.73827126542974,0.22338714403931284,52.05935298430211,54.935723535403696,60.997644465984585,3.6421853883603363,0.1579937210586545,55.9798334075369,0.15488534635074122,0.8909178777072174,0.9021044169218307,0.9089475551564217,0.0062929482526761105,0.019011458785297256,0.901094760116614,-12.000330652541146,0.287658611145451,15.261674503411578,7.760224880413992,-128.86321279769237,-0.18536889614361823
30_minutes,2,GHI,20,10,16.4,31.919988618800332,39.81719262766883,59.60249659338377,8.593680151454558,0.5856753081099376,42.269747790912724,77.52822239327051,84.53141970835439,88.94572158292812,4.159919598838339,0.13422025541900293,83.75051329654772,0.2316897499992189,50.563268398622604,60.96072744505224,64.22085820315723,4.99322471297809,0.2216280530967436,58.895911026103704,0.16293128680056324,0.880080818733548,0.891688150862244,0.9088916498945419,0.010462605824581542,0.03174958878206946,0.8934442877369776,-27.506851176663456,-8.726328870012644,36.61853984446233,18.778966284503966,-11.902934964980831,-4.874591889013968
30_minutes,2,GHI,25,10,19.3,32.36293906386459,35.883638588999446,45.35387124760999,4.420137652069665,0.33721449887927074,37.11281856445578,78.08360140120527,79.89150124873817,87.8263906035451,3.386650401653815,0.1132962192082516,81.1777626413535,0.2245724210104203,49.480265489141665,53.69704896662025,61.02918499862938,3.942503654702487,0.19753273229600216,54.86969413350572,0.15179304837585486,0.8830800558656433,0.9032523082519696,0.9075816520459608,0.008478511017568193,0.025635748637797103,0.8999556790316102,-15.285852615086599,-5.994562220587353,19.337877415982746,9.972526224407222,-6.446274229986708,-4.715567600441807
