samplingFrequency,polynomialAugmentation,features,history,iter,nbEpoch,MAPE,RMSE,nRMSE,MAE,nMAE,R2,MBE
7_days,2,GHI_season,25,0,39,25.38358628458538,98.28490419547833,0.2746453048269326,86.57186278885574,0.24191462401786143,-0.3300633626515981,-9.511429546619622
7_days,2,GHI_season,25,1,40,24.880045245212145,97.29336172145354,0.271874559031772,84.00880477708998,0.2347524676857916,-0.3033621732692138,-0.19946157661078068
7_days,2,GHI_season,25,2,39,24.3192030087039,97.15874099015996,0.2714983776427296,80.00792948211573,0.22357250445586052,-0.2997578537598091,21.49743409256708
7_days,2,GHI_season,25,3,44,22.04879013294945,86.89167845624567,0.24280831030852554,75.03876460563555,0.209686772833008,-0.03957317917443626,-4.173872756619166
7_days,2,GHI_season,25,4,44,23.47393131530965,91.84183873895527,0.25664093588735276,79.59811021350795,0.22242731396224338,-0.16139468301495463,-2.1576019069402235
7_days,2,GHI_season,25,5,39,24.586134099501063,96.81597275788543,0.27054055317916,82.48108907399755,0.2304834505015228,-0.29060314826271205,5.230845882973896
7_days,2,GHI_season,25,6,29,22.955933248404502,96.64702101508742,0.2700684379211595,83.00166298701525,0.23193813148428427,-0.28610266372962867,-47.871403468417704
7_days,2,GHI_season,25,7,41,25.405275950560384,99.14536308539977,0.2770497533640498,85.87125104946205,0.2399568490542881,-0.3534540267757693,-0.8515444570557088
7_days,2,GHI_season,25,8,39,24.733127491500355,97.09329195143938,0.27131548820169915,83.16077330337781,0.23238274606366657,-0.2980073319006795,4.038278564603997
7_days,2,GHI_season,25,9,41,24.156820215912163,95.12397773569748,0.2658124772611103,83.44747875840805,0.23318390986126988,-0.24588712711454797,-16.483824066109182
