samplingFrequency,polynomialAugmentation,features,history,iter,nbEpoch,MAPE,RMSE,nRMSE,MAE,nMAE,R2,MBE
7_days,2,GHI_d1,5,0,0,20.850224683372414,81.40266041876134,0.22384703539057063,66.43112545112456,0.18267720506178994,0.08860792526403627,30.32803130672055
7_days,2,GHI_d1,5,1,0,18.832167789777273,76.21462493151266,0.20958059302434504,62.12136156785039,0.1708258986850523,0.20107744264330718,11.685102338539677
7_days,2,GHI_d1,5,2,0,19.145982637416996,76.68803058516808,0.21088239878306048,62.538705280132994,0.17197354118534364,0.19112163451129294,16.48930593857032
7_days,2,GHI_d1,5,3,0,20.647173584468113,80.72399357688573,0.22198078728774176,66.08042780027357,0.18171283081336134,0.10374141549990501,29.083054356333253
7_days,2,GHI_d1,5,4,29,21.391392820719695,83.0904454590435,0.22848823109228555,68.15939127849443,0.18742971781546908,0.05042291742560634,33.54147933675202
7_days,2,GHI_d1,5,5,0,19.857955706668534,78.90022085994966,0.21696564264981225,64.11248424805956,0.17630123458649447,0.14378173530546956,22.35680408474284
7_days,2,GHI_d1,5,6,42,19.797434003602046,78.79507995273062,0.2166765184337463,63.98338938932963,0.1759462400290414,0.1460621746329318,21.57247919191639
7_days,2,GHI_d1,5,7,0,18.694647317839863,75.68755460745899,0.20813121619962188,61.97055424864635,0.17041119760347384,0.21208930108715462,9.657449254883272
7_days,2,GHI_d1,5,8,0,18.55590986797324,75.70178420159101,0.20817034578635624,62.09577161241398,0.17075552953948936,0.21179301186402588,5.2569685493435045
7_days,2,GHI_d1,5,9,0,18.49184957088572,75.24172099032349,0.2069052300591218,61.91614899814997,0.17026159003572794,0.22134425691142834,5.592094002420354
