datetime,GHI,GHIcs,k,GHI_d1,GHIcs_d1,k_d1,GHI_d2,GHIcs_d2,k_d2,GHI_d3,GHIcs_d3,k_d3,month,day,hour,year
2017-01-01 07:30:00,14.914166666666668,42.59905920190186,0.3561613325207702,0.0018177777777777769,0.02841576836705615,-0.0002244352018991763,1.3111111111110972e-05,6.266162606277386e-05,-2.0261322097188787e-07,5.0600000000000335e-05,0.000833674563192852,-6.6722720906837206e-06,0.25881904510252074,0.0086069968886884,0.8660254037844387,2017
2017-01-01 08:15:00,27.501181481481485,98.99712936369296,0.2777420838858745,0.008035185185185185,0.032090266677891444,-1.151250987552888e-05,-3.074074074074146e-06,3.2878236047571996e-07,2.4367497762323593e-08,0.0002419777777777777,0.0009626093656286005,-3.5268554559456594e-07,0.25881904510252074,0.0086069968886884,0.8660254037844386,2017
2017-01-01 09:00:00,43.30795555555555,182.36457430269664,0.2383639612226152,0.008524814814814817,0.028478050325298973,3.767101275623828e-06,9.777777777777885e-06,-2.4327629310947586e-06,6.411543262339325e-08,0.00025281111111111085,0.0008550713386382994,9.37784084816956e-08,0.25881904510252074,0.0086069968886884,0.9238795325112867,2017
2017-01-01 09:45:00,70.2010925925926,248.91224526910324,0.28180550322644715,0.00839296296296296,0.02041961491868275,9.714435800294503e-06,1.4259259259258925e-05,-3.3974529225249455e-06,5.168825319569728e-08,0.00024751111111111175,0.0006136076834372383,2.7592659805012434e-07,0.25881904510252074,0.0086069968886884,0.9519103950298079,2017
2017-01-01 10:30:00,93.24245185185185,290.98209325477325,0.3212439573067099,0.0037340740740740763,0.010589927746954454,1.603059119773192e-06,-3.129629629629626e-05,-3.822747390085237e-06,-1.0592063087248706e-07,0.00012141111111111097,0.00031884465662565965,7.986796285493884e-08,0.25881904510252074,0.0086069968886884,0.9744321713173157,2017
2017-01-01 11:15:00,101.15383703703704,305.35318265468135,0.331279965010459,0.008306296296296294,3.7322221794490224e-05,2.7375115704451325e-05,5.703703703703674e-05,-3.950565477591934e-06,1.927656399274239e-07,0.00023207777777777802,2.3048362971118657e-06,7.634237791553101e-07,0.25881904510252074,0.0086069968886884,0.9914448613738104,2017
2017-01-01 12:00:00,109.11782962962963,291.07621221707666,0.3732504340205187,-0.0055692592592592564,-0.010517572339971745,-5.535403848731403e-06,-4.0148148148147215e-05,-3.825445132667517e-06,-1.2515091708059235e-07,-0.00015503333333333322,-0.00031437953665935145,-1.2851684033776375e-07,0.25881904510252074,0.0086069968886884,1.0,2017
2017-01-01 12:45:00,77.2385962962963,249.09461068227452,0.3086593841159132,-0.015331851851851853,-0.02035495727074829,-3.5509561632090385e-05,9.444444444444536e-06,-3.4039357702395304e-06,5.203170222781264e-08,-0.0004627888888888893,-0.0006096275373913786,-1.0808963596310513e-06,0.25881904510252074,0.0086069968886884,0.9942965742492068,2017
2017-01-01 13:30:00,47.689048148148146,182.62050923289127,0.2648816570363177,0.0016351851851851846,-0.02843107000414956,6.600060754658885e-05,-3.3074074074074364e-05,-2.44812230068158e-06,-1.6814650849989515e-07,5.8977777777777846e-05,-0.0008521976634342811,2.0304621789476335e-06,0.25881904510252074,0.0086069968886884,0.982938516345563,2017
2017-01-01 14:15:00,35.054603703703705,99.2883057158086,0.34971710182852006,-0.01653,-0.03209489139871145,-3.576788470370569e-05,2.622222222222256e-05,2.7553860673003135e-07,3.09443638988253e-07,-0.0005037666666666666,-0.0009629294035433611,-1.1658696328076466e-06,0.25881904510252074,0.0086069968886884,0.9659258262890683,2017
2017-01-01 15:00:00,18.51334065934066,42.72126771049922,0.4385685307881095,-0.00507142857142857,-0.028574076634354514,0.00016859223177459286,-1.8351648351648327e-05,5.22325372753577e-06,4.5257860160923206e-08,-0.00014663736263736257,-0.0008587892751488956,5.044189595189506e-06,0.25881904510252074,0.0086069968886884,0.9238795325112867,2017
2017-01-02 07:30:00,61.016010989010994,42.52655063537582,1.4519343687046686,0.06342197802197802,0.02803542420236392,0.0008817776038368341,-4.93406593406596e-05,6.213611005538958e-05,-2.266281092730421e-06,0.0019174615384615385,0.0008224218930543005,2.7133212442924146e-05,0.25881904510252074,0.017213356155834685,0.8652268096801178,2017
2017-01-02 08:15:00,71.53808518518518,99.20442005965505,0.7440963977342061,0.007509629629629628,0.032178347508443846,-0.00024328723012214038,4.555555555555599e-05,3.4045349015001474e-07,6.919079054079871e-07,0.0002116222222222221,0.0009652482892062696,-7.506189275286607e-06,0.25881904510252074,0.017213356155834685,0.8660254037844386,2017
2017-01-02 09:00:00,90.68444814814815,182.84212770804993,0.5068622204698168,0.0014729629629629643,0.028587160936507365,-7.845646358792675e-05,-5.062962962962977e-05,-2.4277734464545927e-06,-2.7289406365084267e-07,5.937777777777751e-05,0.0008583431601291582,-2.2718256885425555e-06,0.25881904510252074,0.017213356155834685,0.9238795325112867,2017
2017-01-02 09:45:00,179.2891185185185,249.69809755642729,0.7043538518682553,0.04602037037037037,0.020537351514547574,0.0001341449431420271,-8.959259259259249e-05,-3.3958100516313325e-06,-3.063808620390421e-07,0.0014074888888888871,0.0006171392884519158,4.1162625528725324e-06,0.25881904510252074,0.017213356155834685,0.9519103950298079,2017
2017-01-02 10:30:00,214.68360370370368,292.0885676740283,0.7322442845688966,0.0049877777777777845,0.010708528198286866,-1.19471031890438e-05,0.00018840740740740672,-3.823686800792024e-06,6.69292494364167e-07,9.311111111111178e-05,0.0003224029519888421,-5.592008439805547e-07,0.25881904510252074,0.017213356155834685,0.9744321713173157,2017
