samplingFrequency,polynomialAugmentation,features,history,iter,nbEpoch,MAPE,RMSE,nRMSE,MAE,nMAE,R2,MBE
48_hours,5,GHI_d1_d2,5,0,17,41.3724841048643,190.97234217750398,0.5240713398771191,164.72524988819296,0.45204337673284145,-2.041929234569334,-156.51934996274989
48_hours,5,GHI_d1_d2,5,1,17,41.38661877725571,191.03307361480464,0.524238000689653,164.78460845230953,0.45220627007056274,-2.0438642803181803,-156.5905128980534
48_hours,5,GHI_d1_d2,5,2,17,38.14165609040143,177.1584309896754,0.48616284033942186,150.9169927401448,0.41415039316028174,-1.617771940188963,-139.3517818805789
48_hours,5,GHI_d1_d2,5,3,16,42.720378574489416,196.26811266263135,0.5386041329621134,170.19863590125064,0.46706358703565937,-2.2129772477713052,-163.02046659669247
48_hours,5,GHI_d1_d2,5,4,15,39.18822913924075,181.86238829764065,0.499071564089685,155.53362282666959,0.42681947124549086,-1.758633068501215,-145.27768669485894
48_hours,5,GHI_d1_d2,5,5,15,41.63765470534244,192.04789216233368,0.5270228925220073,165.82026017392337,0.4550483328488877,-2.0762898135994368,-157.8338492896078
48_hours,5,GHI_d1_d2,5,6,15,40.22938888676434,186.24968541388563,0.5111113005873,159.94744951490745,0.43893201089450545,-1.8933385493216872,-150.706277039508
48_hours,5,GHI_d1_d2,5,7,15,39.94446296827061,185.11885037451205,0.5080080332371323,158.75285207210445,0.4356537650745864,-1.8583107768675844,-149.20231683950107
48_hours,5,GHI_d1_d2,5,8,15,44.19534381627444,202.06349716210963,0.5545079800067376,176.11842636109768,0.4833088321989628,-2.4055235506090114,-169.89194829551533
48_hours,5,GHI_d1_d2,5,9,17,45.3238022546929,206.55746576997063,0.5668404472259875,180.65366536937043,0.4957545547398704,-2.558688303616712,-175.1561602667899
