samplingFrequency,polynomialAugmentation,features,history,iter,nbEpoch,MAPE,RMSE,nRMSE,MAE,nMAE,R2,MBE
4_days,4,GHI_d1,5,0,26,25.609120053748335,97.26890578993445,0.26844664929121104,81.37002635028712,0.22456828057309688,-0.004619967343187259,28.02410909177864
4_days,4,GHI_d1,5,1,29,24.30996969015291,92.09945067870127,0.25417977857849994,78.39061052067272,0.2163455685994217,0.09932558789297596,16.842648861706607
4_days,4,GHI_d1,5,2,27,24.517059267163887,93.24132354740371,0.25733116537606204,79.32191409480322,0.21891581776505106,0.07685354930537935,16.39164174875317
4_days,4,GHI_d1,5,3,26,23.33887209754592,90.60289378664,0.2500495205080006,77.407046557084,0.21363108910317657,0.128358533244059,2.535205029562485
4_days,4,GHI_d1,5,4,23,25.04800855568336,95.42469713836063,0.2633569278731658,81.16362223173306,0.22399863816193,0.033113880784523486,18.365285651875585
4_days,4,GHI_d1,5,5,27,23.7187281718447,91.5737779192642,0.25272900569534135,78.37529813180593,0.21630330885104115,0.1095777408575137,5.322915934478103
4_days,4,GHI_d1,5,6,29,24.438515377759884,92.64409431568318,0.25568290805464855,78.99034179024432,0.21800073114580984,0.0886415492024043,16.145789243218793
4_days,4,GHI_d1,5,7,24,24.538428947742517,93.3493148442574,0.2576292041126712,79.78046606924251,0.22018134799862787,0.0747139504733868,14.925075746831192
4_days,4,GHI_d1,5,8,28,23.99610998882709,91.98782873672803,0.2538717198410571,78.6294392057159,0.21700469763694707,0.10150744898797892,9.480673100489787
4_days,4,GHI_d1,5,9,22,24.649115539741526,93.36781449847156,0.25768026020450757,79.72112845796599,0.22001758566579638,0.07434717396012402,16.67587816673638
