samplingFrequency,polynomialAugmentation,features,history,iter,nbEpoch,MAPE,RMSE,nRMSE,MAE,nMAE,R2,MBE
4_days,2,GHI_season,25,0,0,22.8034296262524,89.06054298086546,0.24905163297460997,74.37644943322017,0.20798858356586433,0.14198050609612778,3.290560661053071
4_days,2,GHI_season,25,1,49,24.630377555236706,92.87566966830737,0.2597203702145857,77.73413760221446,0.21737812570785667,0.06689526293177761,17.475463135839572
4_days,2,GHI_season,25,2,0,25.544934104041428,95.97999806466923,0.26840140932041606,78.96225495849667,0.22081247073685856,0.00347556658635495,27.953377781589136
4_days,2,GHI_season,25,3,0,23.504114213097203,91.51802889350085,0.25592382192685387,78.37349672498249,0.21916604916142018,0.0939758095430665,-5.033502240933668
4_days,2,GHI_season,25,4,0,23.42527501742706,91.39088528295478,0.2555682736361187,77.69006147583589,0.2172548698766842,0.09649149239538146,-3.325145999564247
4_days,2,GHI_season,25,5,0,23.976436000932843,92.0904961054408,0.2575246867900818,77.71339254153243,0.21732011358412498,0.08260556154999166,6.602129022600349
4_days,2,GHI_season,25,6,15,24.5780323044283,116.50117416122386,0.32578745533300907,93.31304001405469,0.2609434460591429,-0.4682062979429835,-70.15895989085426
4_days,2,GHI_season,25,7,0,22.63457458396185,88.22691602626794,0.2467204529998958,72.69641783903765,0.20329049170637511,0.15796784723245427,9.147598180715951
4_days,2,GHI_season,25,8,48,26.992292544336987,100.19821053425859,0.2801973480001387,81.23627086922941,0.22717159855061908,-0.08604146933297696,43.059501410467256
4_days,2,GHI_season,25,9,48,25.796055676923785,95.73616995992099,0.2677195609325649,78.49931264515185,0.21951788465807906,0.008532287447642783,35.03370239514105
