samplingFrequency,polynomialAugmentation,features,history,nbIter,nbEpoch,MAPE_min,MAPE_med,MAPE_max,MAPE_std,MAPE_CI,MAPE_mean,RMSE_min,RMSE_med,RMSE_max,RMSE_std,RMSE_CI,RMSE_mean,nRMSE,MAE_min,MAE_med,MAE_max,MAE_std,MAE_CI,MAE_mean,nMAE,R2_min,R2_med,R2_max,R2_std,R2_CI,R2_mean,MBE_min,MBE_med,MBE_max,MBE_std,MBE_CI,MBE_mean
15_minutes,1,GHI,5,10,38.3,23.28996046,23.37657402,23.70777144,0.150955599,0.017012544,23.43594998,71.6612698,71.7890451,71.89597908,0.073517674,0.003036281,71.78087485,0.194844037,44.52804657,45.29501266,45.77844945,0.367387192,0.024253907,45.28363578,0.122919182,0.923018499,0.923247324,0.923520301,0.000157171,0.000504682,0.923264721,-3.407989475,-2.404834186,-0.838703836,0.826053465,-0.94948939,-2.442411537
15_minutes,1,GHI,10,10,34.2,22.45898007,23.43157621,24.33836958,0.547772266,0.071912831,23.3727552,72.60228743,73.03739232,74.06162055,0.506637285,0.018874037,73.26888568,0.19886481,45.30453395,47.37530625,48.0699844,0.883510948,0.053589566,47.17087611,0.128030162,0.918308534,0.920552399,0.921496165,0.001107093,0.003283345,0.92004454,-7.072813734,-4.451134932,-3.102995502,1.180245323,-0.746105185,-4.775497697
15_minutes,1,GHI,15,10,32.8,22.22294038,22.57543991,24.7754069,1.014625266,0.109340373,23.12457381,71.92777397,73.51027082,76.46718726,1.681525282,0.058382613,73.7838327,0.200262468,45.75734821,47.60933565,51.50525305,2.083951303,0.115224199,48.03693565,0.130380802,0.912915573,0.919516519,0.922948073,0.003706352,0.010350395,0.918882296,-10.78960519,-6.378455832,-0.889103671,4.309021044,-1.632768176,-5.916245102
15_minutes,1,GHI,20,10,37.2,22.3067644,23.20633071,23.69057908,0.451004162,0.056698732,23.14695496,73.59293544,75.8595953,77.4805782,1.212084328,0.046402324,75.97197248,0.206182255,48.50750386,51.58264293,53.31564909,1.486412952,0.083117647,51.56403755,0.139940944,0.910589091,0.914289576,0.919336501,0.002733902,0.008690392,0.914017298,-16.6313729,-11.96928299,-5.815621766,3.562830539,-0.852990925,-11.77690516
15_minutes,1,GHI,25,10,29.2,22.79159619,24.82901893,26.41912399,1.208121056,0.140281466,24.76158898,74.15011136,76.39309997,78.91025284,1.678760795,0.059722787,76.39518861,0.207330832,47.72751349,51.77282424,54.36859909,2.233632795,0.119765693,51.74614688,0.140435175,0.907259021,0.913079994,0.918110462,0.003818879,0.011380117,0.9130388,-19.51685658,-9.17404277,-1.525496417,5.349280685,-1.762274589,-9.639897062
15_minutes,1,GHI_d1,5,10,31,23.61581728,24.39269676,25.06718104,0.504076299,0.05815533,24.39063297,71.21001265,71.84663094,72.55398538,0.570885451,0.018323457,71.88576222,0.195128746,42.50985012,46.01953049,47.46924058,1.880427733,0.106404075,45.6032629,0.123786786,0.92160295,0.923122161,0.924480467,0.001222414,0.003055265,0.923036008,-7.596903478,-3.253163475,8.951391883,6.210220747,-8.523399289,-1.896279353
15_minutes,1,GHI_d1,10,10,38.6,21.36300188,21.61700959,22.57352407,0.394496505,0.051571853,21.7072641,72.14414363,72.43102354,73.10315945,0.326824554,0.012788921,72.51741522,0.196825185,45.96264623,46.59480093,47.57948163,0.607132976,0.034557896,46.67140147,0.126674499,0.920409257,0.921866094,0.922483808,0.000707137,0.002176645,0.921678168,-10.12985293,-8.074987609,-3.870262301,1.908091609,-0.754808763,-7.734309603
15_minutes,1,GHI_d1,15,10,27.4,21.86454131,22.6889272,23.2405858,0.445731938,0.057548711,22.65687704,72.08222395,72.7618953,73.11131745,0.372532175,0.013467831,72.69410485,0.197304752,45.33501952,46.96402356,47.77512175,0.83035205,0.048335119,46.65188074,0.126621516,0.920391492,0.921150233,0.922616811,0.000805944,0.002298206,0.921295617,-10.67357832,-7.541194596,-4.258263133,1.911083849,-0.803034916,-7.192378883
15_minutes,1,GHI_d1,20,10,28.4,22.67711422,23.70066651,25.79420121,1.023163676,0.120408939,23.94208303,72.68721125,74.61918572,75.78212938,0.869188674,0.036439468,74.62750947,0.202533483,46.26463114,49.364538,50.56425763,1.238681927,0.075963168,49.2024901,0.133531881,0.914466072,0.917071077,0.921309769,0.001922252,0.0065618,0.917042487,-13.95221727,-9.809445879,-5.462925435,2.861255023,-0.8052411,-10.05683003
15_minutes,1,GHI_d1,25,10,24.4,23.30047766,25.10707542,27.76312643,1.52707745,0.169057522,25.30321086,74.01143274,75.68505455,79.69046792,1.744725378,0.068270461,76.22403452,0.206866333,48.89320768,50.86450541,55.24629947,2.00235794,0.115119374,51.3194866,0.139277251,0.905416025,0.914684722,0.918416482,0.003992418,0.013030349,0.913424819,-17.24088719,-7.234976049,-1.509511978,4.984780883,-1.756837286,-8.493976586
