samplingFrequency,polynomialAugmentation,features,history,iter,nbEpoch,MAPE,RMSE,nRMSE,MAE,nMAE,R2,MBE
15_minutes,5,GHI,10,0,20,22.272275542220072,71.38386749330805,0.19374853438770287,44.95039050806774,0.12200336836484064,0.9241089757501029,-4.305218231786707
15_minutes,5,GHI,10,1,21,22.29801007501679,71.3770582388467,0.1937300528579331,45.0840245410656,0.12236607493912482,0.9241234534372009,-4.409254198287534
15_minutes,5,GHI,10,2,20,22.214049070646062,71.54545438727331,0.1941871100068365,45.0153668904846,0.1221797258431499,0.9237650079943394,-4.280231443030835
15_minutes,5,GHI,10,3,22,22.271541452415892,71.4131871239618,0.19382811308898978,45.01995244657419,0.12219217185935648,0.9240466212199212,-3.7932089573362027
15_minutes,5,GHI,10,4,21,22.154398030826776,71.49145048596253,0.19404053379714653,45.30323061661879,0.12296103928273218,0.9238800518704038,-5.168294802528909
15_minutes,5,GHI,10,5,19,22.437148991365746,71.61834056747992,0.19438493608558563,45.44758965184393,0.1233528554238668,0.9236096016805639,-5.764606008648165
15_minutes,5,GHI,10,6,19,22.753182093915598,72.03097298518448,0.19550489398333623,46.32889335446288,0.12574487068906498,0.9227268121660093,-5.857372574876366
15_minutes,5,GHI,10,7,19,22.065533064828273,71.84507311832657,0.1950003286240838,45.57224041086936,0.12369117979209687,0.923125155762097,-5.988822123640563
15_minutes,5,GHI,10,8,22,22.276513382290624,71.58191558840169,0.19428607220275984,45.6636663850358,0.12393932617477048,0.9236872860012602,-5.845202399721043
15_minutes,5,GHI,10,9,20,22.18446625387339,71.55534272542543,0.19421394871832387,45.67793273414906,0.12397804758800877,0.9237439335744315,-6.60557297158334
