samplingFrequency,polynomialAugmentation,features,history,iter,nbEpoch,MAPE,RMSE,nRMSE,MAE,nMAE,R2,MBE
15_minutes,2,GHI_season,5,0,24,33.29744452120615,76.61093718219587,0.2079548943486561,50.57393280878768,0.13727931338361976,0.9125904826557029,1.0464260537849916
15_minutes,2,GHI_season,5,1,39,32.04903656503665,76.42212036863386,0.20744236465042049,52.660699204833826,0.1429436911001862,0.9130208141104369,-5.828855348489675
15_minutes,2,GHI_season,5,2,26,31.177646680021287,78.51089295080449,0.21311218801533569,50.74733775138294,0.13775000866347484,0.9082011996606885,14.567540609200696
15_minutes,2,GHI_season,5,3,37,24.610558156503696,74.06565802027731,0.20104591661423912,48.413559469381276,0.1314151348984841,0.918302090638917,-8.785241751153231
15_minutes,2,GHI_season,5,4,22,32.095001276872175,77.12117761312443,0.2093399054033286,49.06890894269463,0.13319403404130778,0.9114222841612651,0.012457265087314866
15_minutes,2,GHI_season,5,5,0,24.641556454746592,72.79644776539061,0.19760073640669906,47.50942489087252,0.12896092643078702,0.921078097246116,-4.1325022913038945
15_minutes,2,GHI_season,5,6,21,25.780756269174134,86.74412686876525,0.23546071098778665,59.92266640700979,0.16265578023310528,0.8879382676577077,-23.29562362300537
15_minutes,2,GHI_season,5,7,36,24.480752178150738,75.5145265555831,0.20497876633865977,49.93639544154757,0.13554876392522536,0.9150744868410422,-13.464881212009338
15_minutes,2,GHI_season,5,8,19,48.69724934305675,84.622384731607,0.22970139413047536,58.26255833872093,0.1581495359467661,0.8933532336012646,15.636370612438395
15_minutes,2,GHI_season,5,9,32,24.58023064755201,74.13951173062168,0.20124638721408825,45.804675840525704,0.12433350740035867,0.9181390811657318,5.092728726231733
