samplingFrequency,polynomialAugmentation,features,history,iter,nbEpoch,MAPE,RMSE,nRMSE,MAE,nMAE,R2,MBE
15_minutes,1,GHI_d1_d2,20,0,18,23.723218999992078,73.94667555833988,0.20068575050713347,46.56379487435136,0.12637065899530492,0.9185591843781832,-3.965097428598093
15_minutes,1,GHI_d1_d2,20,1,18,24.493881561104885,76.07824581936869,0.20647067287670992,51.018253905125995,0.13845972786749527,0.9137963238232197,-12.891923771635309
15_minutes,1,GHI_d1_d2,20,2,20,23.740659629273548,73.94990872380845,0.20069452507656035,47.74977678143905,0.12958932524790742,0.918552062560003,-6.1915422562440465
15_minutes,1,GHI_d1_d2,20,3,23,24.176122878878584,74.4937731691386,0.2021705325314069,50.12333211374481,0.13603097701436423,0.9173496397890085,-10.875360163586482
15_minutes,1,GHI_d1_d2,20,4,20,24.343447308735303,75.6319695259928,0.2052595123722864,50.731267207178824,0.13768086741936528,0.9148047020238387,-12.202081007305065
15_minutes,1,GHI_d1_d2,20,5,24,23.241243810961677,73.05988178726132,0.19827905849359534,47.035667377053414,0.1276512856987154,0.9205008039783965,-8.229388715364202
15_minutes,1,GHI_d1_d2,20,6,19,24.795018537429826,74.65366828239614,0.20260447591782993,48.81729284837949,0.13248648406478142,0.9169944538171362,-6.874912815210528
15_minutes,1,GHI_d1_d2,20,7,17,24.780253687318417,75.2786965176483,0.20430075583214155,48.96078422192556,0.13287590892768378,0.9155987288929656,-7.493037573571461
15_minutes,1,GHI_d1_d2,20,8,18,24.230347468089665,75.19290084505599,0.20406791278930766,48.69781029747034,0.13216221735203662,0.9157910047345195,-8.256360359386948
15_minutes,1,GHI_d1_d2,20,9,18,24.14773674403949,74.37037035881818,0.20183562652762982,47.06774550752527,0.12773834334721684,0.9176232422249165,-4.06695164079244
