samplingFrequency,polynomialAugmentation,features,history,nbIter,nbEpoch,MAPE_min,MAPE_med,MAPE_max,MAPE_std,MAPE_CI,MAPE_mean,RMSE_min,RMSE_med,RMSE_max,RMSE_std,RMSE_CI,RMSE_mean,nRMSE,MAE_min,MAE_med,MAE_max,MAE_std,MAE_CI,MAE_mean,nMAE,R2_min,R2_med,R2_max,R2_std,R2_CI,R2_mean,MBE_min,MBE_med,MBE_max,MBE_std,MBE_CI,MBE_mean
12_hours,5,GHI_d1,10,10,12.3,52.91921140043455,54.63965485180806,56.756548922180585,1.3615709636374622,0.06607833701096946,54.45357879101696,178.2131933475961,217.5132780318417,239.3221750893652,20.43316388130381,0.266088188434093,211.32707920227523,0.5836809820278952,154.38581742527234,188.78928404202384,208.3307071037339,18.07013715774645,0.27074349097483424,183.4403399247987,0.5066583901836499,-1.7801112534929526,-1.2969306670835652,-0.5416152494223798,0.4143008862920379,-0.962617560312329,-1.1859763981047762,-191.82264934912627,-163.68695884359266,-106.24865852484515,28.452297369722125,-0.5079932353470665,-154.46477353765002
12_hours,5,GHI_d1,15,10,15.8,52.908406978137194,53.05759416115873,54.140489531737714,0.47660622202615543,0.022867159935598378,53.22704778131151,171.44577795094332,181.02163815772286,211.48131158498285,14.491548452246223,0.21270857985564579,184.89379889875912,0.5106728135337517,148.62106727312658,156.87160131591872,183.43253918742124,12.590946338280643,0.21327559309529046,160.21147790766014,0.4425007581152275,-1.1709023237047633,-0.590589925372898,-0.4267565739513035,0.27088527563108744,-1.0936872456779114,-0.6685356086457495,-155.7166797986821,-110.93092224691227,-94.53873335900072,21.875963528366846,-0.5172819295719244,-115.91710790093018
12_hours,5,GHI_d1,20,10,13.9,53.03392512337071,53.314120676197284,55.51647580445827,0.760645027485327,0.040536973324523676,53.628515074658836,178.07506786215325,197.39057499511972,227.34405414603097,14.593925667963017,0.22512537826030402,198.8397288178194,0.5493633975627248,154.1582055879499,170.8362472777048,197.39962418370067,12.781528484073796,0.2278469759616572,172.20476350123164,0.4757751105172704,-1.502979346243527,-0.886880079338321,-0.5356643498170679,0.2851063432354519,-0.9467566525619241,-0.9239635860767962,-176.24678492266625,-135.56808229818574,-105.41499535740203,21.053786627222507,-0.472013043598507,-136.8277512965547
12_hours,5,GHI_d1,25,10,14.2,53.09023038546293,53.80601513789862,57.40947481383105,1.3914193352953363,0.07020715258186645,54.38527607003232,189.75851047629124,205.6943304776442,244.35926416818816,17.58055164381857,0.23185530503421012,211.04953005914052,0.5830971887591682,164.2210060507482,178.13843852424228,212.86237443448928,15.658392247025535,0.23809272179574018,182.96706746408825,0.505509690753269,-1.891663030555701,-1.0504142141605897,-0.7437836069726373,0.36745712862736607,-0.8756186817573505,-1.1705141356941937,-197.8465502240309,-147.2070452774423,-124.13854449794522,23.7584834710979,-0.42985933674777904,-153.92007419753912
12_hours,1,GHI_d1_d2,5,10,28.1,46.94898600524119,47.493495416093246,47.838647014947774,0.2714328911769705,0.017108101860813102,47.42470129373939,120.49144178235571,120.75414435800785,121.04350781616681,0.1974772694025694,0.0044374332356378835,120.75227118406967,0.3331492854905928,91.94078783267344,92.94880313060465,93.60897077905425,0.485019176391412,0.015888587711174535,93.01742971350826,0.25663028896565315,0.2891411140132102,0.29253575347113603,0.29561062423769735,0.002314274197713472,0.021464230468426597,0.2925560188186664,1.1876651481739608,4.388918720232345,9.372870975731725,2.574414491844116,1.6808656489592024,4.465316170740757
12_hours,1,GHI_d1_d2,10,10,28.2,50.810733290747756,51.40166139579204,51.87885343675388,0.31554944277946684,0.01906934218171383,51.36196954407753,124.6283742030514,125.5919581479692,126.336013187052,0.47501837810677955,0.01200494614013163,125.51063269735985,0.34665774790563963,96.54702373934879,97.357363207238,98.15551678762995,0.49825650742396693,0.015064439808068337,97.2943086869702,0.26872484990804024,0.22526954533728993,0.23436803490301095,0.24607151468532695,0.0057850635421578395,0.07798222358557795,0.23534958338118486,8.78646699973092,12.028383505584651,13.686977658352387,1.5795548216399427,0.39416935547663035,11.709214561925027
12_hours,1,GHI_d1_d2,15,10,38.5,49.342369687881636,50.73643971329304,54.424205616139396,1.4576618179663952,0.08756120818486474,51.01700837278005,123.51521564626101,124.47086073036502,129.1041575636486,1.6868818554536904,0.039548434254901704,124.87619184381455,0.3449054355099267,95.25025529621219,97.16309315486345,101.45986012897188,1.8573437825692194,0.05686403201825398,97.4368924268955,0.26911866322176686,0.1909474157587392,0.24797602106102112,0.25947927948691685,0.020679079161734965,0.24892561323653165,0.2429459206726273,-2.3399985122733944,7.666059334267141,22.244569392552986,6.697852792907027,2.310370187236668,9.193815411829402
12_hours,1,GHI_d1_d2,20,10,37.5,50.76691928058498,52.68623813899153,53.72819854429318,1.0113819530626627,0.053376415314345366,52.44630653476272,125.27822580127328,127.40510212665201,128.65760801474002,1.2180965440810563,0.025410461995790945,127.10818100388713,0.35118023238852547,94.83080956958837,98.52571070367287,101.83910626253423,2.1386333750970907,0.06409278134560778,98.83846071182379,0.27307537034646845,0.19839390467869733,0.21392169752316298,0.23995159182431236,0.014985979812303964,0.18266146438623357,0.21752050241481288,-1.0202685716696,15.462789852654264,27.05650154158325,9.905257465831784,1.9371816367371035,14.117888393418275
12_hours,1,GHI_d1_d2,25,10,41.8,53.45043776642605,54.07736884238135,55.02391013506408,0.5744342166622325,0.027180862531201454,54.16997637629407,129.46871395395115,130.17431115046696,130.68855677660392,0.4573941769383016,0.009059812558276086,130.11866996976485,0.35949774748700447,101.23338506506414,104.86828308811646,106.69758424170494,1.4046054996778694,0.043318643546441674,104.75026310960428,0.289408765439457,0.17288634789217272,0.17938271793147642,0.18825479222325292,0.005763081336425904,0.08248278625077964,0.18007500497018814,-3.2712443429648217,4.133549881889833,20.888529931932183,6.556191467576078,4.303035416035179,4.776228573542301
12_hours,2,GHI_d1_d2,5,10,23.3,47.376574507041795,48.913385827697,52.80935788254757,1.4739134262262832,0.09239474319956846,49.00563682902086,121.32298276535867,123.21034491071741,130.34455073066195,2.528498871646752,0.06066343604001418,123.63899083189585,0.34111359604686353,92.74095001011791,93.58578808010957,97.20782225107328,1.4022991940715457,0.04297414638442781,94.13530775447434,0.2597144567991987,0.17569837942212319,0.26346266476370284,0.28585474857212756,0.030933907925999767,0.35440011868436194,0.258049830445309,2.80977271214883,9.937410526470316,35.28596381867847,9.317872489914832,2.380377326731404,11.605554211358811
