datetime,GHI,GHIcs,k,GHI_d1,GHIcs_d1,k_d1,GHI_d2,GHIcs_d2,k_d2,GHI_d3,GHIcs_d3,k_d3,month,day,hour,year
2017-01-02,163.96367005929167,206.83819099844868,0.84394363452146,0.00017646723104727515,-3.6432447163828304e-07,5.8524693368504414e-06,-1.1890040901732594e-07,-1.6427851041317359e-09,1.143037360886945e-09,5.329687054123418e-06,-1.0436898618052782e-08,1.7523116889724558e-07,0.25881904510252074,0.03014796045486489,0.956322347851877,2017
2017-01-06,175.69315019447072,211.50375428792432,0.8583256291258086,-0.00012376537369914852,-1.674616895174616e-06,-4.061753848416435e-06,-7.757805108801172e-08,-1.9136508813442666e-09,-5.976867668865207e-09,-3.689687795648067e-06,-4.9664411590780985e-08,-1.2005955515183288e-07,0.25881904510252074,0.06445428668090372,0.9557289569093843,2017
2017-01-10,75.34845442768575,218.0230607611052,0.3373379587585082,-0.00014748773942814853,6.781995219549923e-07,-4.918758785028927e-06,1.3694827426664637e-07,-3.131668385187171e-09,2.6641432384578495e-10,-4.465716665124565e-06,2.1285486174797416e-08,-1.4764268784802077e-07,0.25881904510252074,0.09886034028604666,0.9546667668384395,2017
2017-01-14,6.967423564491771,225.36600376338185,0.035339147854170375,-2.2726445980356512e-05,1.5488748643229442e-06,-7.596410021870417e-07,5.4565296471482265e-09,-3.21452521846124e-09,-4.836802460776085e-10,-6.83430338304835e-07,4.7430603495287804e-08,-2.2644125991787947e-08,0.25881904510252074,0.13305431938860424,0.953425373711754,2017
2017-01-18,5.124018242808565,229.52353503631437,0.02647032182791891,5.670434702692769e-06,-3.927785927737401e-07,1.8875295956023223e-07,-7.168458781362189e-08,-2.00580530321419e-09,-2.1768715394657964e-09,1.9161841742487408e-07,-1.1181616192357743e-08,6.315650248646764e-09,0.25881904510252074,0.16721646040844582,0.9510792071132579,2017
2017-01-22,4.944238580803724,234.94520090207482,0.025246344017295586,-6.3524590163934436e-06,-1.7788933486078197e-06,-2.054871651824768e-07,1.4128559102674457e-07,-2.252860770267896e-09,4.474444821406888e-09,-2.329594477998362e-07,-5.269094222736708e-08,-7.506948401896383e-09,0.25881904510252074,0.19997380810545315,0.9478512167102143,2017
2017-01-26,5.51442125302873,246.62068019157314,0.026539253389152546,7.545863620629975e-06,7.44812013988459e-06,2.2930734981490372e-07,-1.246105919003032e-07,-4.825333891465297e-09,-3.931263691110375e-09,2.6375908618899687e-07,2.2489120436427017e-07,8.058599601780228e-09,0.25881904510252074,0.22192151300416552,0.9496329156599841,2017
2017-01-30,26.805996947414325,272.5680888825344,0.11195698866183441,0.00017772364325348492,0.0016542256306576188,2.0896063585284594e-07,-1.5022330491271093e-07,-1.36149162615021e-07,-2.7073343224880913e-09,5.376776289078376e-06,4.9667613668513036e-05,7.081019372331843e-09,0.34499007243089336,0.2646248392081057,0.9551193956403018,2017
2017-02-03,72.08104733516734,276.6658137334609,0.26173210815202114,-4.5534768796329645e-05,-0.0014411151931211553,3.4584848401933552e-06,-3.176844334604481e-08,1.1005734098058964e-07,4.283641658297252e-10,-1.3565125308858304e-06,-4.326647299592891e-05,1.0362603595605223e-07,0.5,0.3040813217635863,0.9487168381678499,2017
2017-02-07,97.62006304729557,281.98230690406615,0.366240824031563,1.6771793627688824e-05,6.139390199184276e-07,5.493733401957723e-07,-2.2642730066280655e-08,-2.4528097662508373e-09,-1.971323788437212e-10,5.099466278504768e-07,1.9154013526913797e-08,1.654033991952648e-08,0.49999999999999994,0.33359712665542285,0.9426846248017456,2017
2017-02-11,257.6962272654081,294.1875511466656,0.9107653267647486,0.00033989482772152916,-7.812859546715063e-09,1.1298431536397366e-05,-1.5854328545577426e-07,-2.0193120027149114e-09,5.5279159612219355e-09,1.0244407817282498e-05,3.714078138821088e-10,3.3729457130355504e-07,0.49999999999999994,0.3657631178733123,0.9400944529471426,2017
2017-02-15,322.6085689782542,309.40818419684626,1.0942824074339077,0.00029872824028141033,1.4590806809896854e-07,9.915337029587902e-06,-1.7407774871496166e-07,-4.2183114599875526e-09,4.083766704733388e-09,9.014070533056702e-06,5.642735481088547e-09,2.962349808762162e-07,0.5,0.3979439504552921,0.9378973210809718,2017
2017-02-19,314.31227459552804,330.25593201867065,1.0069122074545473,-0.0002453231633881986,8.773361090164566e-07,-8.20807924908928e-06,-2.7217984745038936e-07,-3.754306546748558e-09,-1.6589431375603845e-08,-7.278040947410641e-06,2.7446375234366526e-08,-2.41265548059997e-07,0.49999999999999994,0.4286452567599122,0.9347604510114641,2017
2017-02-23,315.14857892206743,337.5384510563545,0.9874917701287167,-0.00015631386861314012,-8.764937851169979e-07,-5.137304662350724e-06,3.1532846715387836e-07,-2.475991485476298e-09,5.426132610035135e-09,-4.784014598540107e-06,-2.5552016108179486e-08,-1.5574697965353407e-07,0.49999999999999994,0.45977506297901216,0.9322026777694525,2017
2017-02-27,135.17551211653407,352.29725174150815,0.39262578423478256,-4.916280726754812e-06,-5.203339110855001e-07,-1.416305722858327e-07,1.0046312789500089e-07,-2.2119792854535697e-09,3.2617072182544e-09,-1.776273601707523e-07,-1.4946423547186284e-08,-5.22742933405081e-09,0.604165783284349,0.49006130431064593,0.928837529567163,2017
2017-03-03,187.46417908109092,371.83353960050033,0.5426645896307003,-0.00010989583333333378,0.0005782476218374868,-7.51589468917868e-06,2.3413825757599205e-07,-9.946220243739705e-08,-1.1962380082290212e-09,-3.367116477272642e-06,1.7377267315855303e-05,-2.2511796927289264e-07,0.7071067811865475,0.5196506242737484,0.9261656206078107,2017
