samplingFrequency,polynomialAugmentation,features,history,iter,nbEpoch,MAPE,RMSE,nRMSE,MAE,nMAE,R2,MBE
72_hours,2,GHI_d1,25,0,38,26.3529296056361,98.51081982556207,0.27290634402865466,79.21180053732658,0.21944191436887658,0.09127033392643513,-3.1804354415162757
72_hours,2,GHI_d1,25,1,10,35.64287074851651,166.8867251217795,0.46232937763128623,141.44940129842274,0.3918598895202559,-1.608017037694379,-131.5917259770213
72_hours,2,GHI_d1,25,2,12,29.98023854179854,136.22564916978206,0.3773884324959047,113.88319758145232,0.3154927261115173,-0.7377392546361352,-90.7065725406761
72_hours,2,GHI_d1,25,3,17,29.81545332737263,137.04205040685721,0.37965012392497993,113.97766891318517,0.31575444178705814,-0.758630233723816,-91.75335069365991
72_hours,2,GHI_d1,25,4,12,34.959368320000586,163.59761982047752,0.45321750845292547,138.2803966515338,0.3830807374035271,-1.5062292890084206,-127.04690915901402
72_hours,2,GHI_d1,25,5,0,26.270824425986195,99.594585402554,0.27590871982782783,79.38566010214474,0.21992356073313338,0.07116559132338474,-5.72844555048802
72_hours,2,GHI_d1,25,6,0,28.634336140691808,109.44779609462002,0.3032052514339736,86.97917922927654,0.24096002705192715,-0.12171074730521769,-11.963789978690665
72_hours,2,GHI_d1,25,7,12,38.84097040026859,179.7557305114442,0.4979806210012772,154.53093479340885,0.4280999034266134,-2.025745026217076,-147.77495361932952
72_hours,2,GHI_d1,25,8,12,35.89972434731187,168.00898631571377,0.46543839854923374,142.68553545179702,0.3952843748014026,-1.6432111788426664,-133.5915328184876
72_hours,2,GHI_d1,25,9,12,33.54775650205566,156.61610245311232,0.4338764819151908,131.85459844260558,0.3652792299166364,-1.2968871771196118,-118.09166616929905
