samplingFrequency,polynomialAugmentation,features,history,iter,nbEpoch,MAPE,RMSE,nRMSE,MAE,nMAE,R2,MBE
72_hours,4,GHI_season_d1_d2_d3,20,0,14,34.43651210383903,160.89574769731078,0.4457324621963615,135.7441055349309,0.37605440326835177,-1.4241303670739813,-123.28172233799684
72_hours,4,GHI_season_d1_d2_d3,20,1,16,39.7407613744877,183.42419806856705,0.5081434444451883,158.01482483168937,0.43775138836023364,-2.150504450194559,-151.56229803498812
72_hours,4,GHI_season_d1_d2_d3,20,2,10,30.881805492624032,141.0519380946628,0.3907587898642373,118.07890313134493,0.32711616670687016,-0.8630519072044109,-96.55690666377573
72_hours,4,GHI_season_d1_d2_d3,20,3,11,39.80788716354344,183.61712571876404,0.5086779154786294,158.265026033605,0.4384445253720592,-2.157135408188021,-151.88533383024122
72_hours,4,GHI_season_d1_d2_d3,20,4,14,39.315418788015414,181.67121027859935,0.5032871099863534,156.26587079714793,0.4329062286885747,-2.0905733705406027,-149.38698537089405
72_hours,4,GHI_season_d1_d2_d3,20,5,14,42.71679302039056,195.1085986217568,0.5405129551525795,169.7906169852211,0.4703740829063992,-2.564672687292534,-165.51845440517874
72_hours,4,GHI_season_d1_d2_d3,20,6,15,44.88721907030419,203.55756643746423,0.5639192867766938,178.24338124358943,0.4937909318857516,-2.880085893911944,-175.36941316126118
72_hours,4,GHI_season_d1_d2_d3,20,7,15,38.93197782322404,180.09988643566555,0.4989340425160039,154.71400088377683,0.4286070547986801,-2.0373421522015462,-147.5141755209136
72_hours,4,GHI_season_d1_d2_d3,20,8,21,33.348744680312066,155.0078323073558,0.42942106141959413,130.5044945836126,0.3615390122545645,-1.2499565187744204,-115.5861220110903
72_hours,4,GHI_season_d1_d2_d3,20,9,10,37.06904482708173,172.38032506156415,0.4775483990319551,147.0969511283268,0.40750540114555694,-1.7825452144497227,-138.2841779177425
