samplingFrequency,polynomialAugmentation,features,history,iter,nbEpoch,MAPE,RMSE,nRMSE,MAE,nMAE,R2,MBE
72_hours,1,GHI_season,20,0,12,27.491703264078403,121.72456209941568,0.3372158030951697,100.84582356275507,0.2793750480181147,-0.3874689762559347,-69.94299278743436
72_hours,1,GHI_season,20,1,12,25.89427873485824,107.73737044128494,0.298466827648535,89.14931804142367,0.2469720026938564,-0.08692501094615812,-45.23831540566217
72_hours,1,GHI_season,20,2,35,35.89741366482759,130.30509011048244,0.3609865983589003,99.11845393916337,0.2745896840388552,-0.5899724571812484,72.54995186834813
72_hours,1,GHI_season,20,3,39,41.455616462064896,151.4041259058715,0.4194376470015309,116.71797951498647,0.32334597487108696,-1.1465561825533408,98.81470196325975
72_hours,1,GHI_season,20,4,44,31.755407736688944,112.71546315293303,0.31225772985173694,86.29724157015283,0.23907084255689956,-0.18969007692499473,55.07485763348304
72_hours,1,GHI_season,20,5,40,31.56294145968557,111.26383413067202,0.3082362551543114,85.4206958502584,0.23664253175597488,-0.15924406875753627,54.62610166263572
72_hours,1,GHI_season,20,6,42,37.985754538015584,138.74739898086582,0.38437448258376766,105.15915616910853,0.2913243530209958,-0.8026712821955642,82.25038299382392
72_hours,1,GHI_season,20,7,0,29.000901979708555,104.33958892140666,0.2890538907341932,84.42051632844738,0.2338717159496187,-0.01944800913806266,15.399187845991845
72_hours,1,GHI_season,20,8,0,27.632639710491873,99.23182752253187,0.2749037649712981,80.89706133395414,0.22411062348688865,0.07791954024641168,10.383458562251091
72_hours,1,GHI_season,20,9,43,32.730725971082045,117.17911654567814,0.32462347130615,90.26524121893111,0.25006346528780965,-0.2857818119609723,52.34464666661763
