samplingFrequency,polynomialAugmentation,features,history,iter,nbEpoch,MAPE,RMSE,nRMSE,MAE,nMAE,R2,MBE
15_minutes,1,GHI_d1_d2_d3,20,0,19,24.427480667076267,74.9222451141643,0.2033333733651492,49.12451243075661,0.13332025504899825,0.9163961317560245,-8.392704148471994
15_minutes,1,GHI_d1_d2_d3,20,1,28,24.66501816177542,76.1329326817878,0.20661908893388348,52.39508993230224,0.14219635793710714,0.91367234875331,-10.612790705592051
15_minutes,1,GHI_d1_d2_d3,20,2,29,23.72980025888006,76.18724886281285,0.20676649898945917,52.277986449731436,0.14187854783801512,0.9135491258372804,-11.693293948590332
15_minutes,1,GHI_d1_d2_d3,20,3,20,24.61486457014735,75.4826797986508,0.20485435121056528,50.55098378367115,0.13719159168279632,0.9151407035877512,-7.351289387021772
15_minutes,1,GHI_d1_d2_d3,20,4,27,24.460634019508852,78.82807618539125,0.21393350696094354,55.66655711505635,0.15107487535351882,0.9074520801937388,-18.182123200095685
15_minutes,1,GHI_d1_d2_d3,20,5,25,24.169658020143892,75.76607808550119,0.20562347297918535,51.701973274465345,0.14031529113299837,0.9145023021688146,-16.65818733453131
15_minutes,1,GHI_d1_d2_d3,20,6,15,24.87126134333264,77.28228251273032,0.20973833846980033,50.60905850437012,0.13734920213412444,0.9110461627875215,-13.180617428094822
15_minutes,1,GHI_d1_d2_d3,20,7,18,25.5234752354171,75.8653170960734,0.20589280023650816,50.65849855536394,0.13748337873724947,0.9142781843624886,-9.300749791643003
15_minutes,1,GHI_d1_d2_d3,20,8,22,24.323761083115258,75.13213631912451,0.20390300240762124,50.916788211283894,0.1381843575582058,0.9159270508795335,-11.823236189575411
15_minutes,1,GHI_d1_d2_d3,20,9,18,24.77681638340546,74.92147823393996,0.2033312921095389,47.849606784978086,0.12986025641596993,0.9163978432323694,-4.194720287699976
