datetime,GHI,GHIcs,k,GHI_d1,GHIcs_d1,k_d1,GHI_d2,GHIcs_d2,k_d2,GHI_d3,GHIcs_d3,k_d3,month,day,hour,year
2016-01-08,60.93003827795976,213.46803730360247,0.2958032129508063,-9.115582592419376e-05,-6.457582194503993e-06,-2.9258116432516022e-06,9.358914366105504e-09,-4.927576200039669e-07,5.9300886189556644e-09,-2.7374824520354665e-06,-4.590017983380588e-08,-8.955337588323436e-08,0.25881904510252074,0.08171636816359024,0.9554580616917699,2016
2016-01-12,106.16084457372993,220.08817432355514,0.4661621512463397,4.573664825045988e-05,4.1851898021383815e-07,1.5173353082572018e-06,1.2891344383425054e-08,-3.194217521288511e-09,1.7757991691911452e-09,1.3682320441988317e-06,1.351383466284411e-08,4.498731949695778e-08,0.25881904510252074,0.11597646293346632,0.9543362312672942,2016
2016-01-16,125.12399176436827,227.19271363393887,0.5657201944051642,0.0001731360839667028,-1.3974908292290404e-07,5.758525136842715e-06,-8.143322475565893e-08,-2.029770918238003e-09,2.454236787870616e-09,5.2185124864280785e-06,-3.583541211905751e-09,1.7201948306892077e-07,0.25881904510252074,0.15009464737245892,0.9530748930408377,2016
2016-01-20,186.09017063633132,234.8010757742193,0.802435504029704,-4.664059722715994e-05,1.0041995596218415e-06,-1.57802056123655e-06,-3.7326697475890566e-08,-2.5088523644027146e-09,-2.579142908871449e-09,-1.3880199075715245e-06,3.087864249796822e-08,-4.656687396443297e-08,0.25881904510252074,0.18404020705545185,0.9517439380496082,2016
2016-01-24,214.79250664963257,249.24550576762715,0.906615553051943,0.0002954156812806986,-5.310434517638737e-07,9.819289904618575e-06,-1.0005457522251432e-07,-2.3199519691486805e-09,5.652539084150391e-09,8.892486810987494e-06,-1.5235317961725743e-08,2.928829354133139e-07,0.25881904510252074,0.2175775643051934,0.9506123110397203,2016
2016-01-28,165.1139858743956,252.85032712620185,0.6894892587530739,-0.0002977567383145682,-6.438734472187583e-07,-9.866881654810348e-06,2.9767997270561916e-07,-2.2551894482735212e-09,9.531416594483717e-10,-9.022006141248896e-06,-1.8639646582191814e-08,-2.962923921421451e-07,0.25881904510252074,0.25123528059389344,0.9484845531706986,2016
2016-02-01,132.90626512643755,263.1851951446077,0.49901453010460806,-5.164816823833717e-05,6.49087432097217e-07,-1.7299678874628589e-06,-3.037636651921984e-07,-2.677652419913652e-09,-1.1545961621224333e-08,-1.4583159475921904e-06,2.027591868866079e-08,-4.8435248137517165e-08,0.5,0.28440351900629635,0.9467000908110145,2016
2016-02-05,122.19927906863641,274.2211505640143,0.5007403285452195,1.895707524073761e-05,1.1135926195834742e-06,6.068120380213828e-07,6.699853109188828e-07,-2.7577654826561694e-09,2.254848865784671e-08,3.67716663946619e-07,3.423510823240571e-08,1.1439814543288582e-08,0.5,0.31723322122370434,0.944455498329639,2016
2016-02-09,121.2434652542359,283.9886462315215,0.469999935787053,1.3124898225044757e-05,-1.4594541595476991e-06,4.6551398777298443e-07,-6.310047223579394e-07,-1.7357585380767376e-09,-2.017892708628893e-08,5.830483634588585e-07,-4.3262897224375804e-08,2.00190977590761e-08,0.5,0.34977477848625665,0.9408255514588213,2016
2016-02-13,133.2619566920766,298.02983449088435,0.4742039889614323,3.109413965087358e-05,6.789564479820923e-07,1.0155475366689937e-06,-3.35099750626619e-08,-2.8954598041226456e-09,-7.299739390096985e-11,9.428771820447149e-07,2.123733138046428e-08,3.048832531823993e-08,0.49999999999999994,0.3817304412825192,0.9393086675361004,2016
2016-02-17,168.98268034960927,307.0422346185555,0.5462586470010753,-5.320148815351428e-05,-4.607253663502514e-07,-1.7536917972822085e-06,2.2322302721832656e-07,-4.248894642192749e-09,5.753233087154251e-09,-1.6630115527708463e-06,-1.2547092597935572e-08,-5.433672384461336e-08,0.5,0.41672450864780525,0.9322277864878691,2016
2016-02-21,264.1267408955224,323.2835151924666,0.8512346207097788,-0.00012446268656716392,5.899480410925723e-07,-4.137580337928941e-06,6.865671641826285e-08,-3.387381003934311e-09,-1.718128812186892e-09,-3.7544776119406373e-06,1.8714655533638845e-08,-1.2361197149421724e-07,0.49999999999999994,0.4366587454531497,0.9345916155459193,2016
2016-02-25,232.87278318340373,333.8179348130713,0.7385870890236871,0.00011969891683495452,5.777390927234073e-07,3.953024949707583e-06,-1.6981824857693563e-07,-5.4865773588083724e-09,-1.5975303461111895e-09,3.6419129796218556e-06,1.8978145989491408e-08,1.190700075950613e-07,0.5,0.4780443736094742,0.9294868249459711,2016
2016-02-29,157.74472534454097,356.7286621202804,0.44052007136782945,-4.34967112242767e-06,-1.148163961934137e-06,-1.1540620594943194e-07,-1.5276893698240662e-07,-1.844821001653868e-09,-5.084875791376697e-09,-8.465945257797814e-08,-3.3891472557333896e-08,-1.9367234410715624e-09,0.655795156991309,0.5049925827091732,0.9277236077062053,2016
2016-03-04,200.96588857471593,371.42910216564866,0.5388502001588064,-9.366187448161362e-05,1.406458875839569e-06,-3.128794103641171e-06,2.135747857334679e-07,-2.4628210069055477e-09,3.902888840629951e-09,-2.873928670168552e-06,4.293261257711841e-08,-9.50346897614239e-08,0.7071067811865475,0.5343991079231173,0.9242885334546938,2016
2016-03-08,352.5957600704579,385.91029321837345,0.9327515403850182,0.00019812098681987092,-2.71330278708728e-07,6.555949734412713e-06,-6.677931733685307e-07,-1.4028156496826705e-09,-1.518003718516128e-08,6.143967556607097e-06,-7.719063666711799e-09,2.012325031879292e-07,0.7071067811865475,0.5631734450036467,0.9209921613135663,2016
