samplingFrequency,polynomialAugmentation,features,history,iter,nbEpoch,MAPE,RMSE,nRMSE,MAE,nMAE,R2,MBE
72_hours,3,GHI_d1_d2_d3,5,0,11,48.625929081059965,218.29827852285217,0.5996710417723138,193.60123846872298,0.5318276311958907,-3.4681466452667467,-192.24295620795385
72_hours,3,GHI_d1_d2_d3,5,1,11,39.30247034202196,182.04674077195227,0.5000871258750805,157.1917835289155,0.43180991267856006,-2.1073674529706716,-150.23817715650912
72_hours,3,GHI_d1_d2_d3,5,2,11,42.740594483726575,195.98707648385732,0.5383815901996757,171.0507794614402,0.46988093451625784,-2.601485459577054,-166.69902589571154
72_hours,3,GHI_d1_d2_d3,5,3,11,43.44333028501925,198.9078373057373,0.546404996049123,173.83617104802053,0.4775324775598903,-2.709629933182449,-169.75512401142578
72_hours,3,GHI_d1_d2_d3,5,4,16,29.696653977269683,132.84629014858265,0.3649322099470799,111.516692235172,0.3063392504062627,-0.6547243514116372,-84.07302322444153
72_hours,3,GHI_d1_d2_d3,5,5,11,51.611013748740184,228.47905817125826,0.6276379079295974,204.3399857375324,0.5613272489005828,-3.8946269394381234,-203.90221596324056
72_hours,3,GHI_d1_d2_d3,5,6,11,41.76076392795689,192.19065389037692,0.5279527187168342,167.1718234070782,0.45922534147242733,-2.4633096676879833,-162.06056628125899
72_hours,3,GHI_d1_d2_d3,5,7,11,35.16306375913753,164.49027965541913,0.45185907112894824,139.79499837248193,0.3840204919426767,-1.5369229330372924,-128.37349901262974
72_hours,3,GHI_d1_d2_d3,5,8,11,47.771097238401055,215.18161548093082,0.5911094874355185,190.41796268157742,0.523083089917585,-3.3414731931905255,-188.74965657313484
72_hours,3,GHI_d1_d2_d3,5,9,11,56.825714429543254,244.82215705906697,0.6725328251142707,222.03193529131417,0.6099274939033802,-4.6198954544663655,-222.03193529131417
