samplingFrequency,polynomialAugmentation,features,history,iter,nbEpoch,MAPE,RMSE,nRMSE,MAE,nMAE,R2,MBE
6_days,3,GHI_d1_d2,25,0,19,35.520134378472385,161.5986552560811,0.4548187544069188,137.88262426034132,0.38807008214931143,-2.172416005892405,-133.93843543832907
6_days,3,GHI_d1_d2,25,1,23,37.48287320400481,167.85370214835953,0.47242355830701743,144.8853857609489,0.40777932575698816,-2.4227603803686812,-141.40366103809862
6_days,3,GHI_d1_d2,25,2,19,35.07850062864403,160.06844416408785,0.4505119815458629,136.2687833181967,0.38352793341698477,-2.112619936662916,-132.23859046911613
6_days,3,GHI_d1_d2,25,3,22,37.49840223886091,167.82569200040163,0.4723447238601294,144.91234686457403,0.40785520767289135,-2.4216181472900558,-141.42788122897463
6_days,3,GHI_d1_d2,25,4,23,32.078016257394076,150.15527359703108,0.4226114035219476,125.31318720407128,0.3526934529535448,-1.7390239309237208,-120.0766287670911
6_days,3,GHI_d1_d2,25,5,23,32.24108572656752,150.5053380542639,0.4235966585053412,125.7902038012927,0.354036014215802,-1.751810063471785,-120.3223667533598
6_days,3,GHI_d1_d2,25,6,23,31.90576405453149,149.58781081207,0.4210142818341508,124.65016930846312,0.350827391797577,-1.7183605584378432,-119.1902942550958
6_days,3,GHI_d1_d2,25,7,22,39.54379417050524,174.43998199349403,0.49096061599844737,152.20706937721093,0.4283861743550338,-2.6966362141811024,-149.19865755313538
6_days,3,GHI_d1_d2,25,8,19,34.000820041998296,156.69707675463425,0.4410232817581952,132.42345255591684,0.3727052657109246,-1.9828844947880833,-128.1309131449181
6_days,3,GHI_d1_d2,25,9,11,38.24931256861629,170.22101574588655,0.4790863527468077,147.61242011716737,0.4154545528011407,-2.5199865405890325,-144.40570237620292
