samplingFrequency,polynomialAugmentation,features,history,iter,nbEpoch,MAPE,RMSE,nRMSE,MAE,nMAE,R2,MBE
6_days,5,GHI_d1,20,0,23,30.837177713621582,145.1824905078127,0.4086155258521117,120.34112336381364,0.3386995996069677,-1.5606081989716518,-113.70948172543515
6_days,5,GHI_d1,20,1,11,32.05529141071795,150.15852091273047,0.42262054307870456,125.19640492769298,0.35236476971422565,-1.7391424025747848,-119.73797704618956
6_days,5,GHI_d1,20,2,23,35.283071570537075,160.77726191249997,0.4525069462002621,136.9963445872949,0.38557565163370866,-2.1402476831583286,-132.9425140818335
6_days,5,GHI_d1,20,3,11,37.662750035300505,169.00118466038487,0.47565314314481233,145.60245623564816,0.40979751767577527,-2.469717729844795,-141.81349681879584
6_days,5,GHI_d1,20,4,23,31.1696448951591,146.14814251164137,0.41133334946813077,121.47441163122835,0.3418892348013493,-1.5947842158873176,-114.79199740372279
6_days,5,GHI_d1,20,5,11,35.63402317275843,161.93462875965,0.4557643504588463,138.18874096407325,0.38893164636018857,-2.185621013074406,-134.05892540404238
6_days,5,GHI_d1,20,6,23,34.08042777864972,156.8862599243196,0.44155573701566436,132.6560783425582,0.3733599900361704,-1.9900914217698613,-128.2248036336601
6_days,5,GHI_d1,20,7,11,31.934535554346517,150.2026301707106,0.42274468840491747,124.87606645954116,0.3514631784055446,-1.7407518921180483,-119.34646626935896
6_days,5,GHI_d1,20,8,23,30.819394090987274,145.05600149173156,0.40825952303359186,120.25539611823282,0.3384583206248375,-1.556148326189033,-113.59514096488144
6_days,5,GHI_d1,20,9,11,35.95757511452608,163.1466615427258,0.45917561177055294,139.46688010688962,0.392528963751062,-2.233486335542295,-135.5293919836177
