samplingFrequency,polynomialAugmentation,features,history,iter,nbEpoch,MAPE,RMSE,nRMSE,MAE,nMAE,R2,MBE
6_days,4,GHI_d1_d2_d3,25,0,33,33.96324722109055,156.61252075927408,0.44078529925502147,132.23608907873273,0.3721779319705591,-1.9796661486421625,-127.64576486279859
6_days,4,GHI_d1_d2_d3,25,1,30,33.05113184270178,153.47817323931707,0.4319636909771171,128.85274114708642,0.3626555130521709,-1.8615931677862063,-123.8063710584088
6_days,4,GHI_d1_d2_d3,25,2,20,34.6178253252866,158.83676496933523,0.44704542548883025,134.65354450020305,0.3789818503687972,-2.0649028559401437,-130.39044132276499
6_days,4,GHI_d1_d2_d3,25,3,17,29.791937728299988,141.3377022368393,0.39779438498561526,116.21996703984878,0.32710062198545464,-1.4267816401863618,-108.40260178660924
6_days,4,GHI_d1_d2_d3,25,4,13,31.837968592032095,148.96377631829955,0.41925793930324384,124.17948040165962,0.34950263979412577,-1.6957275321491965,-118.16382398260916
6_days,4,GHI_d1_d2_d3,25,5,31,34.80696227012318,159.44874324425683,0.4487678358410876,135.3348232484546,0.38089930661985727,-2.0885657313898083,-131.1173967766822
6_days,4,GHI_d1_d2_d3,25,6,13,32.07426682800872,149.83267024943905,0.4217034377193436,125.08434271816286,0.3520493710837494,-1.7272671799734702,-119.25288618976184
6_days,4,GHI_d1_d2_d3,25,7,32,34.16237269710861,157.32620455563628,0.44279395938147786,132.99541244622986,0.3743150444833448,-2.0068847230232785,-128.56139268579403
6_days,4,GHI_d1_d2_d3,25,8,23,29.361118741773172,139.74635792161882,0.39331555291777304,114.53117315354133,0.32234751849828025,-1.3724422171830235,-106.30107445023731
6_days,4,GHI_d1_d2_d3,25,9,32,35.447308838687064,161.44206011267687,0.45437801801615857,137.61418191452066,0.3873145522647171,-2.1662706052763343,-133.551533719951
