samplingFrequency,polynomialAugmentation,features,history,nbIter,nbEpoch,MAPE_min,MAPE_med,MAPE_max,MAPE_std,MAPE_CI,MAPE_mean,RMSE_min,RMSE_med,RMSE_max,RMSE_std,RMSE_CI,RMSE_mean,nRMSE,MAE_min,MAE_med,MAE_max,MAE_std,MAE_CI,MAE_mean,nMAE,R2_min,R2_med,R2_max,R2_std,R2_CI,R2_mean,MBE_min,MBE_med,MBE_max,MBE_std,MBE_CI,MBE_mean
6_days,5,GHI_season_d1,25,10,27.4,31.104192586303224,34.49101701288237,37.57753654875508,2.192257339748365,0.1792763837164767,34.39278752576827,146.09357598595912,158.1880494905333,168.029651804674,7.22953917056309,0.13119904830969056,157.74593120485204,0.4439752783193439,121.27151165899559,134.21644651901022,145.21063091088408,7.985382971416455,0.16954499520205707,133.7514374821006,0.3764428738552557,-2.4299398365873044,-2.040599486695961,-1.5928469770679805,0.2766325884760084,-0.38987504751100505,-2.0286646118797274,-141.85965051984743,-130.2485264005251,-114.48763606370501,8.862506092099705,-0.19790393446499008,-129.46273692851918
6_days,1,GHI_season_d1_d2,5,10,4.3,19.672676365716,20.394120877668897,22.511582416785373,1.0286808352602068,0.12900511118875435,20.94913814000082,76.90021151075791,77.06049991733246,83.64106131137751,2.855783377629176,0.08514913698581872,79.04846357363174,0.21899627507406647,66.0733354777409,66.9812241580988,69.20924858391282,1.255522370474837,0.04599552296365724,67.27650650174482,0.1863831839078645,0.1538353556023584,0.28174290640718597,0.28472857738936386,0.05530572103045253,0.537148821267868,0.2433195497723683,-10.368973835670168,11.944378776117933,34.94651053406537,14.180396026284575,2.5238846462401847,16.22410963243551
6_days,1,GHI_season_d1_d2,10,10,7.1,20.246889858057536,20.90688474112415,23.648592207888083,1.206422443270721,0.14861796140068168,21.53894920995776,76.72614336266564,78.75216410402498,84.7353717341022,2.518862833865236,0.09044099312977054,79.56053842333556,0.2223304559707683,66.77964322993563,68.14340021490037,71.34797167149763,1.579809384116281,0.06431826335841075,68.53622151774485,0.19152320588223284,0.12324640311183865,0.24269107858389155,0.2811557286929529,0.04948416610108234,0.6250383666048391,0.22636678572143154,-4.616524860772064,12.61160057100754,39.48277183157732,15.011568847889299,2.719709268551708,15.38666625243404
6_days,1,GHI_season_d1_d2,15,10,21.5,20.128354338794168,21.980222351234282,25.426046088536285,1.9478104028496341,0.23093840143676506,22.302372382686876,76.05335464475009,106.96131956895553,124.2545589879348,17.827603985941263,0.4594316864687966,103.28452066794898,0.288626686418855,65.5332713746811,82.12342936640339,99.66521628264101,12.764687575185173,0.4103098010387533,82.16256227000699,0.22960176357805304,-0.8852664663387502,-0.3985034538076184,0.29370711963779106,0.4345145313702448,-3.438256268504846,-0.3375506656018025,-88.28494422567773,-61.79877236142218,32.90308825984991,46.00907299979253,-2.658599299074518,-43.97643096702076
6_days,1,GHI_season_d1_d2,20,10,31.4,21.367213510638198,21.958770680867744,34.59050110159578,4.07527065849038,0.4759855418307749,23.612009011800282,83.0484556890864,88.12697259206229,157.82058725012172,24.11568214528336,0.6750425617939653,99.05414241497098,0.27878747877344934,69.54361555553696,74.33697293549531,134.11295831386315,20.10896283847288,0.6849417424763398,82.38508630973641,0.23187248852858738,-2.0258121159473226,0.05630760929095813,0.16212782237160384,0.6951455205940238,-7.510207201423151,-0.2555404303162504,-129.361958046974,-4.663057994361764,42.82743556002007,53.12836059822153,-7.335258366274919,-21.568691161655483
6_days,1,GHI_season_d1_d2,25,10,36.0,23.33554459038462,26.94424541468848,28.171494436400717,1.8115767751391276,0.18033794916234136,26.261249799462927,93.0507224514423,107.12204822532638,112.23119428204848,7.190140083733571,0.17928793015810443,104.55092208361066,0.2942581426733328,73.7431768261772,84.03601491834158,87.82419081407298,4.8049429395532135,0.16209691164880358,82.76449543880135,0.23294033397085595,-0.5301775157497459,-0.39407830324003346,-0.05185081107911538,0.17976268009551005,-1.4032004630691168,-0.3335677094717581,12.357425056218071,49.82586245559402,64.58358933189477,18.629655847729698,1.095397284518382,46.5533913771191
6_days,2,GHI_season_d1_d2,5,10,8.6,20.145983270079597,21.29555528393236,22.90714518998188,0.867456652923767,0.11821341371732014,21.53024609412922,76.98929977014791,79.57819411347052,85.12406477699523,2.731900821354753,0.0946598127271434,80.57942334394406,0.22323765399314371,66.04672355397147,67.2701382508554,70.11013100456522,1.300530372841376,0.05521228842859787,67.77278066987566,0.18775806444725535,0.12356338594239868,0.2340428313083429,0.2830703453598278,0.05370258456023112,0.6996989036558144,0.21383599725900443,8.093685409345442,22.640352889502047,37.45114276358326,9.271362776444175,1.1123823724140842,24.271429268982576
6_days,2,GHI_season_d1_d2,10,10,5.3,20.419210988597847,21.180610382844,24.41493542267727,1.3259633595993332,0.17183639963526917,21.81550195003198,76.28844736413615,77.83292082580095,86.70056123578198,3.391978083514803,0.11995773159035555,79.63359243108614,0.22253460404688172,66.40036062943592,67.38286660181895,73.36280515880298,2.251614568742878,0.09261206108155633,68.55495816144186,0.19157556508717374,0.08210734266839648,0.2602638003081097,0.28933384908127757,0.06735394451484329,0.8455167823276333,0.22437951728167754,5.407062261922985,16.527469249326494,40.901071975224546,11.330013863434601,1.5805281947940435,20.95335061249262
6_days,2,GHI_season_d1_d2,15,10,14.9,19.484648582582476,21.29306898179367,31.706262737620893,3.913452597834359,0.4770918660047444,22.8494630456018,77.99357889968321,102.31110656723833,149.0469444464923,21.66585882640523,0.5942827018642304,107.53122775213515,0.30049403097323113,68.04084307835944,78.6440630075177,124.91734354894658,18.554701830160244,0.5997534075364469,85.89804819655137,0.2400405100443214,-1.7126529356641362,-0.2802895555150632,0.25721046438043194,0.602246712956774,-3.801430966145155,-0.46353065133705584,-120.78345577481292,-55.01162210320645,15.775801778488203,39.165249222891255,-2.0836143557225575,-58.069882964693896
6_days,2,GHI_season_d1_d2,20,10,8.4,20.793750476681094,24.866037848585044,37.60527353791217,6.179060521037814,0.5857201307240143,26.592959867070327,80.96277763888786,109.91278270364148,167.7214930407524,35.777414734069964,0.7153425100634183,115.55752955864884,0.32523619440346535,69.39758418654245,91.03030727109487,145.21846874179172,29.864997623551783,0.7331299349847553,97.50290111100402,0.2744215164667903,-2.417370664478165,-0.5454897592420778,0.20368399220332778,1.0310246525421511,-3.236881864410412,-0.7621759026143943,-141.99792123872675,-56.0652564567992,13.963561643387365,65.63583509015542,-2.603660780781758,-57.640640137434374
