samplingFrequency,polynomialAugmentation,features,history,iter,nbEpoch,MAPE,RMSE,nRMSE,MAE,nMAE,R2,MBE
30_minutes,1,GHI_season_d1_d2_d3,25,0,48,37.146125640933334,79.39952350499247,0.21965305079135689,55.760225962294285,0.1542566404024231,0.9044404003576174,-4.822383789564315
30_minutes,1,GHI_season_d1_d2_d3,25,1,40,45.60553818946311,81.62157066291401,0.22580018386840917,55.60349959806254,0.153823068228142,0.8990169636736961,4.039910897056896
30_minutes,1,GHI_season_d1_d2_d3,25,2,0,49.5259365862454,90.07130083143727,0.24917575248581023,63.90986881706608,0.1768020391263594,0.8770265381151711,17.96986263260778
30_minutes,1,GHI_season_d1_d2_d3,25,3,33,42.88319908102423,82.91206854458486,0.22937025311109122,59.14715441127703,0.16362633349112682,0.8957984857913937,-1.1098560803176183
30_minutes,1,GHI_season_d1_d2_d3,25,4,0,38.40754051254591,82.9290515118574,0.2294172352642356,60.070753996171575,0.16618140507816176,0.8957557940053519,-18.949043799275668
30_minutes,1,GHI_season_d1_d2_d3,25,5,0,54.19305973121366,90.99074535804795,0.25171932940401115,63.89727451272811,0.1767671978924538,0.8745031068179795,7.490570292240989
30_minutes,1,GHI_season_d1_d2_d3,25,6,25,50.41895525430403,86.56529936196328,0.2394766524804995,61.97168582661602,0.17144019577956018,0.8864136354294178,-1.5073574296404368
30_minutes,1,GHI_season_d1_d2_d3,25,7,0,56.49783827497835,87.0987950015094,0.24095252966007505,65.01889784561176,0.179870087885127,0.8850092722338443,5.8483174402744575
30_minutes,1,GHI_season_d1_d2_d3,25,8,41,33.107089716218375,78.7650796886398,0.21789790776699336,52.8815993657226,0.14629312769965033,0.9059614416152219,-5.899997720317007
30_minutes,1,GHI_season_d1_d2_d3,25,9,0,38.70981504629438,79.18072840728317,0.21904776994597475,53.194214375131025,0.14715795455891242,0.9049663270579866,8.867487499061918
