samplingFrequency,polynomialAugmentation,features,history,iter,nbEpoch,MAPE,RMSE,nRMSE,MAE,nMAE,R2,MBE
30_minutes,3,GHI,25,0,18,55.26028721359692,90.30540498511677,0.24982338472954022,63.66002973776119,0.17611087734661934,0.876386467190247,21.292977169930733
30_minutes,3,GHI,25,1,26,37.24413185756229,79.22656197027581,0.2191745651897691,54.155633186534324,0.14981765030632654,0.9048562752164593,0.1499250472748848
30_minutes,3,GHI,25,2,28,40.694818221155494,81.56517443692583,0.22564416777984103,59.09010871599175,0.16346852069262635,0.899156463430849,-9.273215531058414
30_minutes,3,GHI,25,3,0,30.405208196692374,77.46766687946852,0.2143087088764945,51.24666902761232,0.14177021092704922,0.9090339195903233,-3.066197559487111
30_minutes,3,GHI,25,4,0,33.83220331158776,77.42032027864141,0.21417772792274078,51.308770389391604,0.14194200986199193,0.9091450787027032,-0.4054450397718887
30_minutes,3,GHI,25,5,47,29.358259930642223,77.7633760244652,0.21512676688211138,52.39305729011051,0.14494161130999103,0.9083381236986605,-11.720425239593778
30_minutes,3,GHI,25,6,0,29.7097153262812,76.51997845666503,0.21168699725809484,49.84735608736641,0.13789911267899094,0.9112459443439449,0.03850904652583602
30_minutes,3,GHI,25,7,0,31.657174824362144,80.04359427454406,0.2214348260868805,54.73368781345563,0.15141679670824848,0.9028837972363143,-10.337346904351401
30_minutes,3,GHI,25,8,0,31.14142953453215,77.78557919115774,0.21518819034016196,52.144373055476606,0.1442536443246776,0.9082857732332363,-4.061260511852902
30_minutes,3,GHI,25,9,25,47.449166988394815,83.9973511771217,0.23237260917929362,59.313354813274486,0.16408611490705932,0.8930527279677258,3.732526228973301
