samplingFrequency,polynomialAugmentation,features,history,iter,nbEpoch,MAPE,RMSE,nRMSE,MAE,nMAE,R2,MBE
30_minutes,1,GHI_season_d1,25,0,37,52.20694912528998,93.34322984556415,0.2582273079385396,65.50488698013326,0.18121454174752819,0.8679300000526933,34.626710808416014
30_minutes,1,GHI_season_d1,25,1,0,46.2274080401053,78.71066557693241,0.21774737505451583,53.484501998560454,0.147961014316434,0.906091328034861,9.628481854482574
30_minutes,1,GHI_season_d1,25,2,39,31.50703457722856,78.39238439527738,0.21686687313871264,50.331169039317494,0.13923754628938592,0.906849266778465,0.7551337777748707
30_minutes,1,GHI_season_d1,25,3,32,34.30012083473438,81.66833945366717,0.22592956635229913,55.01089378114999,0.15218366700940092,0.8989012048725772,-6.333258041865617
30_minutes,1,GHI_season_d1,25,4,37,60.09287374070718,86.16079037699603,0.23835760757067728,61.513418048125644,0.17017243104771693,0.8874727053738148,25.926261094381054
30_minutes,1,GHI_season_d1,25,5,18,57.87320050618854,96.30192564656433,0.26641232631604156,67.07394208549098,0.1855552194435336,0.8594248770716928,10.42769827642085
30_minutes,1,GHI_season_d1,25,6,20,44.36231066033209,88.15636764438294,0.2438782280419557,60.850236661599574,0.1683377876097203,0.8821998335532049,-11.988366472089417
30_minutes,1,GHI_season_d1,25,7,0,39.23465540350132,80.51446791896402,0.22273746403693803,53.60704617713935,0.14830002394134545,0.9017378225351034,8.700254931798764
30_minutes,1,GHI_season_d1,25,8,0,31.144437442423182,81.03573239608122,0.22417950458848812,56.00862811192249,0.15494382701992887,0.9004613714995605,-7.449609728298962
30_minutes,1,GHI_season_d1,25,9,36,41.63818547298631,85.7876984807802,0.23732547576922902,57.41794274672999,0.1588425942340786,0.8884451227456641,15.526500236643956
