samplingFrequency,polynomialAugmentation,features,history,iter,nbEpoch,MAPE,RMSE,nRMSE,MAE,nMAE,R2,MBE
45_minutes,5,GHI_d1_d2,10,0,0,50.64115454680186,86.03284280741028,0.23929016156218513,59.17698921396841,0.1645937859042187,0.8857872479596856,13.87990739656338
45_minutes,5,GHI_d1_d2,10,1,0,46.24614323128177,85.66407370395044,0.2382644739821108,63.10202814712822,0.1755108167706308,0.8867642671008563,-1.1899098988156305
45_minutes,5,GHI_d1_d2,10,2,0,48.135205734032695,86.11394990401537,0.2395157513441469,58.973286503059825,0.16402721094268818,0.885571799278535,6.206701511172246
45_minutes,5,GHI_d1_d2,10,3,0,71.36747793287236,97.46262169079851,0.27108073765355717,74.90029995143334,0.2083263122730481,0.8534242152691064,10.683132074745192
45_minutes,5,GHI_d1_d2,10,4,31,68.5724170572335,96.8034586728628,0.26924735379792025,69.98306520497431,0.19464960627888067,0.8554001648561915,17.281410878597146
45_minutes,5,GHI_d1_d2,10,5,0,59.568449533928735,88.77425163717679,0.2469150654985959,65.80386252281464,0.1830256490506654,0.8783925760376659,8.601808533816383
45_minutes,5,GHI_d1_d2,10,6,45,54.31250676999486,92.31931128529062,0.256775228992713,64.83000169194685,0.1803169705047396,0.868486250186721,12.54224484998177
45_minutes,5,GHI_d1_d2,10,7,0,43.132759092535125,84.77135040308677,0.2357814698650413,58.05245000140169,0.1614660132876555,0.8891120762194267,2.887796142463745
45_minutes,5,GHI_d1_d2,10,8,0,49.59165752517321,85.85754019072519,0.2388025780987077,61.950427109442046,0.17230777489300764,0.8862522191309465,8.688015350770698
45_minutes,5,GHI_d1_d2,10,9,44,52.689809303910366,87.98116723800862,0.2447091951842297,59.83407853871573,0.16642140202788386,0.8805556839851661,11.505956212800992
