samplingFrequency,polynomialAugmentation,features,history,iter,nbEpoch,MAPE,RMSE,nRMSE,MAE,nMAE,R2,MBE
45_minutes,4,GHI_season_d1,25,0,0,57.08801951012138,106.387777331438,0.29590694032004367,83.56795191587749,0.2324358829605186,0.8254082479247153,-15.708149997290866
45_minutes,4,GHI_season_d1,25,1,25,48.13261485703655,87.91829839714322,0.24453593570053397,63.32588589727774,0.17613460501709663,0.880766360672318,1.644771945977665
45_minutes,4,GHI_season_d1,25,2,0,32.697870004723946,82.94717530034171,0.23070925501948028,55.35334869990224,0.15395979182108874,0.8938687072897252,3.626283268549835
45_minutes,4,GHI_season_d1,25,3,0,33.935858835886904,83.9554950617132,0.23351379538056086,55.54914034258265,0.1545043666527003,0.8912727244583001,2.350299535536496
45_minutes,4,GHI_season_d1,25,4,40,35.02952947405086,83.47779347832898,0.2321851163022783,54.86341780668689,0.15259709814314892,0.8925065073392969,7.361518709863948
45_minutes,4,GHI_season_d1,25,5,0,34.88813434170087,90.6881634659133,0.2522400377896837,64.89577326500199,0.1805010893941802,0.8731351044983259,-25.104349810551845
45_minutes,4,GHI_season_d1,25,6,43,35.23569511120255,83.86073272743917,0.23325022344498736,57.02289899727101,0.15860347864862454,0.8915180314670721,-10.653522449246626
45_minutes,4,GHI_season_d1,25,7,39,33.6363675932159,83.48450376403137,0.2322037802894456,54.0719022761797,0.15039557702180326,0.8924892251135014,2.1113548602190084
45_minutes,4,GHI_season_d1,25,8,0,39.221213287667794,94.71211451568013,0.26343225434877765,65.86965010008981,0.18320983020771958,0.8616270125828381,23.957872721153734
45_minutes,4,GHI_season_d1,25,9,48,37.24080393732681,84.69470085681144,0.23556982221541917,60.739047178103604,0.16893957237619905,0.8893496660949434,-11.163618012639217
