samplingFrequency,polynomialAugmentation,features,history,iter,nbEpoch,MAPE,RMSE,nRMSE,MAE,nMAE,R2,MBE
45_minutes,5,GHI_d1_d2_d3,15,0,0,213.66799258997992,254.07971937531357,0.7066926433559239,220.48651498268887,0.6132571244983477,0.0038469909429277305,-6.110007491776302
45_minutes,5,GHI_d1_d2_d3,15,1,0,182.69425131785405,260.9979348390799,0.7259348401964084,219.77985404218572,0.6112916307972825,-0.051139099475327576,-57.56831440836273
45_minutes,5,GHI_d1_d2_d3,15,2,0,182.41228005406867,261.1026440719727,0.7262260765247494,219.7923127092049,0.6113262831038505,-0.051982677391052556,-58.04118860714989
45_minutes,5,GHI_d1_d2_d3,15,3,0,182.41228005406867,261.1026440719727,0.7262260765247494,219.7923127092049,0.6113262831038505,-0.051982677391052556,-58.04118860714989
45_minutes,5,GHI_d1_d2_d3,15,4,43,182.67179911743807,258.00617333063303,0.7176136099388617,217.7691074394569,0.6056989772974478,-0.02717926492345457,-54.15534448151039
45_minutes,5,GHI_d1_d2_d3,15,5,39,144.2131744143238,180.13664083788754,0.5010287290617655,154.6728936602075,0.4302043325023523,0.49928549942817746,15.429078693673203
45_minutes,5,GHI_d1_d2_d3,15,6,0,182.72558441840513,260.538381384005,0.7246566466958461,219.476098362737,0.6104467703551671,-0.047440761135702836,-57.00839450553285
45_minutes,5,GHI_d1_d2_d3,15,7,0,192.64163716143855,257.8531836361911,0.7171880872256078,219.5843021439577,0.6107477263557483,-0.02596145491572721,-41.01771745081352
45_minutes,5,GHI_d1_d2_d3,15,8,0,182.55325079478467,261.05018763317895,0.7260801751537808,219.7860384294427,0.6113088319378889,-0.05156002581761654,-57.80475150775631
45_minutes,5,GHI_d1_d2_d3,15,9,0,182.97503929738843,260.8530841940951,0.725531955285138,219.74077523208348,0.6111829377159211,-0.049972684684240765,-57.05930353499581
