samplingFrequency,polynomialAugmentation,features,history,iter,nbEpoch,MAPE,RMSE,nRMSE,MAE,nMAE,R2,MBE
2_hours,2,GHI_season_d1,20,0,43,40.71260095100177,90.29438992768077,0.27307948757948347,60.63581171841104,0.18338233866236645,0.8665934126063541,6.6968278963385535
2_hours,2,GHI_season_d1,20,1,0,40.54401104214394,88.88713951517155,0.2688235064288071,60.129252049846045,0.18185033811581028,0.8707193284240189,-9.170369195548778
2_hours,2,GHI_season_d1,20,2,25,118.44119629701248,196.24772929413615,0.5935167112508601,153.54824144647517,0.4643796267577401,0.3698194142419122,-7.967228535099536
2_hours,2,GHI_season_d1,20,3,0,57.86095744839872,104.04630543473311,0.3146697352450359,72.9161467779538,0.2205220503105676,0.8228630894755731,40.005901530850856
2_hours,2,GHI_season_d1,20,4,0,40.51851788168732,99.01485511941449,0.29945299946566684,68.33025930824934,0.20665284092416963,0.8395807611315067,19.448570988662215
2_hours,2,GHI_season_d1,20,5,0,53.27411414942102,92.47874370885258,0.27968568107314856,65.19814891539286,0.19718032439453068,0.8600607372647491,27.711408727670815
2_hours,2,GHI_season_d1,20,6,0,46.10350715259392,87.67952970637398,0.2651713031408008,60.43330078150087,0.18276987998220964,0.8742082490978024,-2.419485091666353
2_hours,2,GHI_season_d1,20,7,0,38.168547159911,90.0081730556541,0.2722138750335407,60.57880033876229,0.18320991778048054,0.8674378216386371,0.13243240013657842
2_hours,2,GHI_season_d1,20,8,0,38.63530295372484,89.37631209212446,0.27030292277747753,60.27003816204886,0.18227612092922146,0.8692924724021143,6.331007864840473
2_hours,2,GHI_season_d1,20,9,0,48.45788208153447,95.702910583432,0.28943660622681616,66.64716231804215,0.20156261035723771,0.8501329941167588,29.947152235518868
