samplingFrequency,polynomialAugmentation,features,history,iter,nbEpoch,MAPE,RMSE,nRMSE,MAE,nMAE,R2,MBE
2_hours,3,GHI_d1_d2_d3,10,0,0,53.73393037513029,95.6688031063961,0.2895278689104477,66.50306258494822,0.20126195124260832,0.8502728066247396,17.357984605508907
2_hours,3,GHI_d1_d2_d3,10,1,0,52.76888839554439,93.31145020996148,0.28239367951732297,65.64683854189863,0.19867071235966402,0.8575606835662095,9.214714042030163
2_hours,3,GHI_d1_d2_d3,10,2,0,62.83684886377423,97.26410537165019,0.2943558217030979,70.83088724638326,0.21435948994443402,0.8452376927640557,4.876134074567244
2_hours,3,GHI_d1_d2_d3,10,3,0,53.81636092064731,96.9979026760657,0.2935501975429934,66.70405068317699,0.2018702128061174,0.8460836732104868,21.939471144325367
2_hours,3,GHI_d1_d2_d3,10,4,0,56.73251575961918,90.62242497554213,0.274255731510364,66.25209874280075,0.20050244528004574,0.8656519518458058,2.7726972354316084
2_hours,3,GHI_d1_d2_d3,10,5,0,58.41498499076919,93.92989409578573,0.2842653109634095,70.71666299263525,0.21401380667369457,0.8556663255792583,-11.590818017756407
2_hours,3,GHI_d1_d2_d3,10,6,37,81.66040399941018,117.36496774120042,0.3551881897912171,90.78824202323989,0.27475755294943394,0.7746606848566446,-3.4689728566282696
2_hours,3,GHI_d1_d2_d3,10,7,0,63.69807922364128,99.62494237275432,0.30150055523775326,71.17638824280631,0.2154050990035288,0.8376335972332787,23.152875123294045
2_hours,3,GHI_d1_d2_d3,10,8,0,49.56351785806052,100.04146337893529,0.3027610961388649,72.53244950069791,0.2195090233065509,0.8362730866903336,-14.947571066909825
2_hours,3,GHI_d1_d2_d3,10,9,47,60.13486091015437,97.91701764550187,0.2963317667666472,73.59484027062885,0.22272419612758174,0.8431529491705958,-11.006617937802162
