samplingFrequency,polynomialAugmentation,features,history,nbIter,nbEpoch,MAPE_min,MAPE_med,MAPE_max,MAPE_std,MAPE_CI,MAPE_mean,RMSE_min,RMSE_med,RMSE_max,RMSE_std,RMSE_CI,RMSE_mean,nRMSE,MAE_min,MAE_med,MAE_max,MAE_std,MAE_CI,MAE_mean,nMAE,R2_min,R2_med,R2_max,R2_std,R2_CI,R2_mean,MBE_min,MBE_med,MBE_max,MBE_std,MBE_CI,MBE_mean
2_hours,1,GHI,5,10,10.5,43.82395064,48.06283089,51.20572019,2.364363784,0.142673751,48.15667123,84.99635113,88.45662739,113.9362845,9.668621006,0.288688211,92.89557223,0.281135085,59.78120135,62.74156343,86.17964898,8.909859591,0.367588817,66.65266844,0.201714712,0.78763443,0.871996603,0.881815488,0.031321599,0.101219345,0.857451166,0.610919526,7.353025802,28.25845191,9.267272372,2.704875541,9.700957788
2_hours,1,GHI,10,10,21.3,45.05390364,51.1092753,57.21594687,4.553147067,0.230214484,51.21482879,87.143011,90.12024423,109.1466741,7.778989505,0.225256385,93.63312659,0.283367187,59.7165334,63.86072322,81.89308548,7.930806043,0.321569056,66.98689559,0.202726202,0.805113832,0.867131147,0.875770389,0.024937163,0.078929971,0.855685976,-26.03676463,3.866946417,24.87151593,15.6209058,22.58965177,2.093136076
2_hours,1,GHI,15,10,20.6,51.21969316,52.64120635,66.61901084,4.967628076,0.249631828,55.07691935,92.25741651,96.14043585,108.2623168,5.777818761,0.155218215,97.96557125,0.296279625,62.8109057,66.6720097,79.33283643,6.240809701,0.230044827,68.87640837,0.208304573,0.808216883,0.848757894,0.860729762,0.018879655,0.059053256,0.842471131,3.567601122,14.37570582,29.44033743,7.733914562,1.591003139,15.09467377
2_hours,1,GHI,20,10,13.2,50.64806998,59.69782917,162.6396214,35.05129907,1.326638332,74.66945939,96.12726692,101.3148504,212.4416521,35.44307745,0.836423173,113.4834355,0.343210674,67.56758164,72.06672453,178.852459,33.75300362,1.07189588,85.62272725,0.258950866,0.261526221,0.832025787,0.848800997,0.180511108,0.612152765,0.770773208,-17.74752902,16.82767898,42.09470439,20.12220183,5.303459801,10.63675454
2_hours,1,GHI,25,10,10.4,52.56775591,208.2160277,228.3222177,72.14189372,1.043774791,166.6679539,100.2584209,232.0992288,240.2819179,55.7428783,0.703180191,197.9709864,0.598283675,72.96689219,201.5742433,209.6097584,55.27676894,0.814838731,167.2134684,0.50533207,0.054867916,0.11811588,0.835452213,0.314480303,2.486057706,0.312636594,-43.90295992,5.720641006,27.91995521,19.19593627,15.70667048,3.862648806
2_hours,1,GHI_d1,5,10,25,45.46352603,50.31033325,54.46170928,2.721923781,0.164727372,50.33766893,91.98096049,94.91508314,117.1761306,7.381154063,0.212093789,96.98743018,0.293518504,65.27157362,68.63964783,88.72303613,6.727198962,0.27306965,70.42976135,0.21314554,0.775385231,0.852597833,0.861593692,0.025374348,0.082881571,0.845314765,1.05323596,12.28787728,32.60714522,8.599486181,2.044750909,13.29241908
2_hours,1,GHI_d1,10,10,0,43.43496484,48.96263929,56.7083466,4.984568869,0.251202453,49.37658873,86.44707798,90.18285588,114.7531768,9.357959819,0.27293935,94.20879551,0.285109366,59.10051658,63.14216572,86.06003479,9.159839846,0.372306356,66.71672532,0.201908571,0.784578306,0.866951797,0.877746686,0.030530504,0.098419222,0.853518595,-3.626457129,6.325648082,35.48857671,14.6402347,3.321345863,11.29118001
2_hours,1,GHI_d1,15,10,16.5,47.75515105,53.78791109,60.81189724,5.087003736,0.234369522,54.85496734,91.84448274,98.500992,106.7068474,4.616823296,0.136778744,99.52694972,0.301001739,64.11734236,71.94574979,75.65611774,3.96453836,0.15030154,71.4179368,0.215990978,0.813688219,0.84123799,0.861973688,0.015098452,0.052927372,0.837603231,-21.30860361,7.491141363,30.91732627,15.18807915,6.887999986,6.842982366
2_hours,1,GHI_d1,20,10,17,55.28363815,72.32820738,213.4540887,45.72621737,1.484968602,85.78218096,98.46809511,118.4392188,223.505909,35.7036739,0.819003434,125.9375796,0.38087604,72.40595478,88.67623856,196.5329084,36.07497567,1.050677365,96.8557765,0.292923246,0.182601649,0.770459626,0.84134754,0.192974926,0.739716868,0.721710051,2.689870649,25.43070133,46.09576234,14.23969722,1.553437893,26.23839041
2_hours,1,GHI_d1,25,10,6.8,43.09707095,204.4511651,223.767757,86.07931986,1.217097096,147.2761926,90.250079,234.5442184,241.2792574,75.32322872,0.83351567,180.5949884,0.545772062,61.86823612,202.4105476,209.003733,72.95719215,0.978389051,149.6234419,0.452173646,0.047005703,0.098895986,0.866664588,0.410009782,2.138746323,0.382508493,-28.88053447,-5.744136356,36.8680855,17.60847783,-29.73804762,-1.922925844
